# r R_2s R_3s R_4s R_2p R_3p R_3d
      0.42012065      4.2124978915E-16     3.4190177627E-08     8.9533754593E-05     1.1477839762E-19     1.3096441284E-10     1.6499844605E-12
      0.42612095      4.2697751001E-16     3.4651816428E-08     9.0739469280E-05     1.1798405012E-19     1.3461260709E-10     1.7204550713E-12
      0.43212124      4.3267090274E-16     3.5110529947E-08     9.1937387537E-05     1.2122716359E-19     1.3830287449E-10     1.7928279586E-12
      0.43812154      4.3832924751E-16     3.5566258194E-08     9.3127350747E-05     1.2450736855E-19     1.4203477212E-10     1.8671232368E-12
      0.44412183      4.4395184406E-16     3.6018942792E-08     9.4309204553E-05     1.2782429383E-19     1.4580785499E-10     1.9433607808E-12
      0.45012213      4.4953801152E-16     3.6468526963E-08     9.5482798810E-05     1.3117756675E-19     1.4962167616E-10     2.0215602270E-12
      0.45612242      4.5508708815E-16     3.6914955512E-08     9.6647987543E-05     1.3456681330E-19     1.5347578702E-10     2.1017409739E-12
      0.46212272      4.6059843114E-16     3.7358174805E-08     9.7804628898E-05     1.3799165826E-19     1.5736973740E-10     2.1839221829E-12
      0.46812301      4.6607141641E-16     3.7798132755E-08     9.8952585097E-05     1.4145172541E-19     1.6130307580E-10     2.2681227794E-12
      0.47412331      4.7150543832E-16     3.8234778804E-08     1.0009172239E-04     1.4494663764E-19     1.6527534953E-10     2.3543614540E-12
      0.48012360      4.7689990950E-16     3.8668063898E-08     1.0122191099E-04     1.4847601709E-19     1.6928610489E-10     2.4426566629E-12
      0.48612390      4.8225426059E-16     3.9097940475E-08     1.0234302506E-04     1.5203948532E-19     1.7333488735E-10     2.5330266298E-12
      0.49212419      4.8756793999E-16     3.9524362441E-08     1.0345494262E-04     1.5563666343E-19     1.7742124169E-10     2.6254893465E-12
      0.49812449      4.9284041362E-16     3.9947285152E-08     1.0455754552E-04     1.5926717217E-19     1.8154471215E-10     2.7200625747E-12
      0.50412478      4.9807116471E-16     4.0366665394E-08     1.0565071938E-04     1.6293063212E-19     1.8570484259E-10     2.8167638467E-12
      0.51012508      5.0325969349E-16     4.0782461364E-08     1.0673435354E-04     1.6662666376E-19     1.8990117663E-10     2.9156104670E-12
      0.51612537      5.0840551700E-16     4.1194632646E-08     1.0780834101E-04     1.7035488762E-19     1.9413325779E-10     3.0166195139E-12
      0.52212567      5.1350816880E-16     4.1603140195E-08     1.0887257841E-04     1.7411492436E-19     1.9840062962E-10     3.1198078405E-12
      0.52812596      5.1856719877E-16     4.2007946314E-08     1.0992696592E-04     1.7790639492E-19     2.0270283582E-10     3.2251920764E-12
      0.53412626      5.2358217278E-16     4.2409014637E-08     1.1097140723E-04     1.8172892061E-19     2.0703942038E-10     3.3327886293E-12
      0.54012655      5.2855267250E-16     4.2806310101E-08     1.1200580946E-04     1.8558212321E-19     2.1140992770E-10     3.4426136860E-12
      0.54612685      5.3347829513E-16     4.3199798933E-08     1.1303008316E-04     1.8946562505E-19     2.1581390269E-10     3.5546832145E-12
      0.55212714      5.3835865313E-16     4.3589448626E-08     1.1404414220E-04     1.9337904914E-19     2.2025089089E-10     3.6690129654E-12
      0.55812744      5.4319337401E-16     4.3975227919E-08     1.1504790374E-04     1.9732201924E-19     2.2472043856E-10     3.7856184733E-12
      0.56412773      5.4798210000E-16     4.4357106775E-08     1.1604128819E-04     2.0129415994E-19     2.2922209284E-10     3.9045150585E-12
      0.57012803      5.5272448788E-16     4.4735056362E-08     1.1702421913E-04     2.0529509677E-19     2.3375540176E-10     4.0257178290E-12
      0.57612832      5.5742020868E-16     4.5109049031E-08     1.1799662327E-04     2.0932445625E-19     2.3831991441E-10     4.1492416813E-12
      0.58212862      5.6206894743E-16     4.5479058298E-08     1.1895843038E-04     2.1338186598E-19     2.4291518099E-10     4.2751013030E-12
      0.58812891      5.6667040294E-16     4.5845058821E-08     1.1990957327E-04     2.1746695472E-19     2.4754075291E-10     4.4033111739E-12
      0.59412921      5.7122428751E-16     4.6207026381E-08     1.2084998771E-04     2.2157935247E-19     2.5219618287E-10     4.5338855677E-12
      0.60012950      5.7573032672E-16     4.6564937860E-08     1.2177961237E-04     2.2571869047E-19     2.5688102495E-10     4.6668385539E-12
      0.60612980      5.8018825914E-16     4.6918771223E-08     1.2269838879E-04     2.2988460138E-19     2.6159483468E-10     4.8021839996E-12
      0.61213009      5.8459783614E-16     4.7268505497E-08     1.2360626132E-04     2.3407671923E-19     2.6633716909E-10     4.9399355705E-12
