489,-5,-2,1
490,-4,-2,1
491,-3,-2,1
492,-2,-2,1
493,-1,-2,1
494,1.33227e-15,-2,1
495,1,-2,1
496,2,-2,1
497,3,-2,1
498,4,-2,1
499,5,-2,1
500,6,-2,1
501,7,-2,1
502,8,-2,1
503,9,-2,1
504,10,-2,1
505,11,-2,1
506,12,-2,1
507,13,-2,1
508,14,-2,1
509,-14,-1,1
510,-13,-1,1
511,-12,-1,1
512,-11,-1,1
513,-10,-1,1
514,-9,-1,1
515,-8,-1,1
516,-7,-1,1
517,-6,-1,1
518,-5,-1,1
519,-4,-1,1
520,-3,-1,1
521,-2,-1,1
522,-1,-1,1
523,1.33227e-15,-1,1
524,1,-1,1
525,2,-1,1
526,3,-1,1
527,4,-1,1
528,5,-1,1
529,6,-1,1
530,7,-1,1
531,8,-1,1
532,9,-1,1
533,10,-1,1
534,11,-1,1
535,12,-1,1
536,13,-1,1
537,14,-1,1
538,-14,0,1
539,-13,0,1
540,-12,0,1
541,-11,4.44089e-16,1
542,-10,0,1
543,-9,0,1
544,-8,0,1
545,-7,0,1
546,-6,0,1
547,-5,-2.22045e-16,1
548,-4,2.22045e-16,1
549,-3,-2.22045e-16,1
550,-2,2.22045e-16,1
551,-1,0,1
552,8.88178e-16,2.22045e-16,1
553,1,0,1
554,2,0,1
555,3,0,1
556,4,0,1
557,5,0,1
558,6,-1.11022e-16,1
559,7,0,1
560,8,0,1
561,9,0,1
562,10,1.11022e-16,1
563,11,-4.996e-16,1
564,12,-2.22045e-16,1
565,13,5.55112e-17,1
566,14,-1.11022e-16,1
567,-14,1,1
568,-13,1,1
569,-12,1,1
570,-11,1,1
571,-10,1,1
572,-9,1,1
573,-8,1,1
574,-7,1,1
575,-6,1,1
576,-5,1,1
577,-4,1,1
578,-3,1,1
579,-2,1,1
580,-1,1,1
581,0,1,1
582,1,1,1
583,2,1,1
584,3,1,1
585,4,1,1
586,5,1,1
587,6,1,1
588,7,1,1
589,8,1,1
590,9,1,1
591,10,1,1
592,11,1,1
593,12,1,1
594,13,1,1
595,14,1,1
596,-14,2,1
597,-13,2,1
598,-12,2,1
599,-11,2,1
600,-10,2,1
601,-9,2,1
602,-8,2,1
603,-7,2,1
604,-6,2,1
605,-5,2,1
606,-4,2,1
607,-3,2,1
608,-2,2,1
609,-1,2,1
610,0,2,1
611,1,2,1
612,2,2,1
613,3,2,1
614,4,2,1
615,5,2,1
616,6,2,1
617,7,2,1
618,8,2,1
619,9,2,1
620,10,2,1
621,11,2,1
622,12,2,1
623,13,2,1
624,14,2,1
625,-14,3,1
626,-13,3,1
627,-12,3,1
628,-11,3,1
629,-10,3,1
630,-9,3,1
631,-8,3,1
632,-7,3,1
633,-6,3,1
634,-5,3,1
635,-4,3,1
636,-3,3,1
637,-2,3,1
638,-1,3,1
639,-8.88178e-16,3,1
640,1,3,1
641,2,3,1
642,3,3,1
643,4,3,1
644,5,3,1
645,6,3,1
646,7,3,1
647,8,3,1
648,9,3,1
649,10,3,1
650,11,3,1
651,12,3,1
652,13,3,1
653,14,3,1
654,-14,4,1
655,-13,4,1
656,-12,4,1
657,-11,4,1
658,-10,4,1
659,-9,4,1
660,-8,4,1
661,-7,4,1
662,-6,4,1
663,-5,4,1
664,-4,4,1
665,-3,4,1
666,-2,4,1
667,-1,4,1
668,-8.88178e-16,4,1
669,1,4,1
670,2,4,1
671,3,4,1
672,4,4,1
673,5,4,1
674,6,4,1
675,7,4,1
676,8,4,1
677,9,4,1
678,10,4,1
679,11,4,1
680,12,4,1
681,13,4,1
682,14,4,1
