# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  5.88487290018126E+01  -1.69927204369902E-02  -1.69927204369902E-02
  5.88562294643415E+01  -1.69905549353252E-02  -1.69905549353252E-02
  5.88637299268704E+01  -1.69883899855200E-02  -1.69883899855200E-02
  5.88712303893993E+01  -1.69862255873637E-02  -1.69862255873637E-02
  5.88787308519282E+01  -1.69840617406455E-02  -1.69840617406455E-02
  5.88862313144572E+01  -1.69818984451547E-02  -1.69818984451547E-02
  5.88937317769861E+01  -1.69797357006806E-02  -1.69797357006806E-02
  5.89012322395150E+01  -1.69775735070128E-02  -1.69775735070128E-02
  5.89087327020439E+01  -1.69754118639409E-02  -1.69754118639409E-02
  5.89162331645728E+01  -1.69732507712546E-02  -1.69732507712546E-02
  5.89237336271017E+01  -1.69710902287437E-02  -1.69710902287437E-02
  5.89312340896306E+01  -1.69689302361981E-02  -1.69689302361981E-02
  5.89387345521595E+01  -1.69667707934079E-02  -1.69667707934079E-02
  5.89462350146884E+01  -1.69646119001632E-02  -1.69646119001632E-02
  5.89537354772173E+01  -1.69624535562543E-02  -1.69624535562543E-02
  5.89612359397462E+01  -1.69602957614715E-02  -1.69602957614715E-02
  5.89687364022751E+01  -1.69581385156053E-02  -1.69581385156053E-02
  5.89762368648041E+01  -1.69559818184463E-02  -1.69559818184463E-02
  5.89837373273330E+01  -1.69538256697851E-02  -1.69538256697851E-02
  5.89912377898619E+01  -1.69516700694126E-02  -1.69516700694125E-02
  5.89987382523908E+01  -1.69495150171195E-02  -1.69495150171195E-02
  5.90062387149197E+01  -1.69473605126970E-02  -1.69473605126970E-02
  5.90137391774486E+01  -1.69452065559360E-02  -1.69452065559360E-02
  5.90212396399775E+01  -1.69430531466279E-02  -1.69430531466279E-02
  5.90287401025064E+01  -1.69409002845639E-02  -1.69409002845639E-02
  5.90362405650353E+01  -1.69387479695355E-02  -1.69387479695355E-02
  5.90437410275642E+01  -1.69365962013341E-02  -1.69365962013341E-02
  5.90512414900931E+01  -1.69344449797515E-02  -1.69344449797515E-02
  5.90587419526220E+01  -1.69322943045793E-02  -1.69322943045793E-02
  5.90662424151509E+01  -1.69301441756094E-02  -1.69301441756094E-02
  5.90737428776799E+01  -1.69279945926337E-02  -1.69279945926337E-02
  5.90812433402088E+01  -1.69258455554444E-02  -1.69258455554444E-02
  5.90887438027377E+01  -1.69236970638335E-02  -1.69236970638335E-02
  5.90962442652666E+01  -1.69215491175933E-02  -1.69215491175933E-02
  5.91037447277955E+01  -1.69194017165162E-02  -1.69194017165162E-02
  5.91112451903244E+01  -1.69172548603947E-02  -1.69172548603947E-02
  5.91187456528533E+01  -1.69151085490214E-02  -1.69151085490214E-02
  5.91262461153822E+01  -1.69129627821889E-02  -1.69129627821889E-02
  5.91337465779111E+01  -1.69108175596900E-02  -1.69108175596900E-02
  5.91412470404400E+01  -1.69086728813177E-02  -1.69086728813177E-02
  5.91487475029689E+01  -1.69065287468649E-02  -1.69065287468649E-02
  5.91562479654978E+01  -1.69043851561248E-02  -1.69043851561248E-02
  5.91637484280268E+01  -1.69022421088905E-02  -1.69022421088905E-02
  5.91712488905557E+01  -1.69000996049554E-02  -1.69000996049554E-02
  5.91787493530846E+01  -1.68979576441130E-02  -1.68979576441130E-02
  5.91862498156135E+01  -1.68958162261566E-02  -1.68958162261566E-02
  5.91937502781424E+01  -1.68936753508800E-02  -1.68936753508800E-02
  5.92012507406713E+01  -1.68915350180769E-02  -1.68915350180769E-02
  5.92087512032002E+01  -1.68893952275411E-02  -1.68893952275411E-02
  5.92162516657291E+01  -1.68872559790667E-02  -1.68872559790667E-02
  5.92237521282580E+01  -1.68851172724475E-02  -1.68851172724475E-02
  5.92312525907869E+01  -1.68829791074779E-02  -1.68829791074779E-02
  5.92387530533158E+01  -1.68808414839520E-02  -1.68808414839520E-02
  5.92462535158447E+01  -1.68787044016642E-02  -1.68787044016642E-02
  5.92537539783737E+01  -1.68765678604090E-02  -1.68765678604090E-02
  5.92612544409026E+01  -1.68744318599809E-02  -1.68744318599809E-02
  5.92687549034315E+01  -1.68722964001746E-02  -1.68722964001746E-02
  5.92762553659604E+01  -1.68701614807850E-02  -1.68701614807850E-02
  5.92837558284893E+01  -1.68680271016068E-02  -1.68680271016068E-02
  5.92912562910182E+01  -1.68658932624352E-02  -1.68658932624352E-02
  5.92987567535471E+01  -1.68637599630650E-02  -1.68637599630650E-02
  5.93062572160760E+01  -1.68616272032917E-02  -1.68616272032917E-02
  5.93137576786049E+01  -1.68594949829104E-02  -1.68594949829104E-02
  5.93212581411338E+01  -1.68573633017165E-02  -1.68573633017165E-02
  5.93287586036627E+01  -1.68552321595056E-02  -1.68552321595056E-02
  5.93362590661916E+01  -1.68531015560733E-02  -1.68531015560733E-02
  5.93437595287205E+01  -1.68509714912152E-02  -1.68509714912152E-02
  5.93512599912495E+01  -1.68488419647272E-02  -1.68488419647272E-02
  5.93587604537784E+01  -1.68467129764053E-02  -1.68467129764053E-02
  5.93662609163073E+01  -1.68445845260453E-02  -1.68445845260453E-02
  5.93737613788362E+01  -1.68424566134436E-02  -1.68424566134436E-02
  5.93812618413651E+01  -1.68403292383962E-02  -1.68403292383962E-02
  5.93887623038940E+01  -1.68382024006995E-02  -1.68382024006995E-02
  5.93962627664229E+01  -1.68360761001500E-02  -1.68360761001500E-02
  5.94037632289518E+01  -1.68339503365441E-02  -1.68339503365441E-02
  5.94112636914807E+01  -1.68318251096786E-02  -1.68318251096786E-02
  5.94187641540096E+01  -1.68297004193501E-02  -1.68297004193501E-02
  5.94262646165385E+01  -1.68275762653555E-02  -1.68275762653555E-02
  5.94337650790674E+01  -1.68254526474918E-02  -1.68254526474918E-02
  5.94412655415964E+01  -1.68233295655560E-02  -1.68233295655559E-02
  5.94487660041253E+01  -1.68212070193452E-02  -1.68212070193452E-02
  5.94562664666542E+01  -1.68190850086567E-02  -1.68190850086567E-02
  5.94637669291831E+01  -1.68169635332879E-02  -1.68169635332879E-02
  5.94712673917120E+01  -1.68148425930361E-02  -1.68148425930361E-02
  5.94787678542409E+01  -1.68127221876991E-02  -1.68127221876991E-02
  5.94862683167698E+01  -1.68106023170744E-02  -1.68106023170744E-02
  5.94937687792987E+01  -1.68084829809598E-02  -1.68084829809598E-02
  5.95012692418276E+01  -1.68063641791532E-02  -1.68063641791532E-02
  5.95087697043565E+01  -1.68042459114525E-02  -1.68042459114525E-02
  5.95162701668854E+01  -1.68021281776558E-02  -1.68021281776558E-02
  5.95237706294143E+01  -1.68000109775613E-02  -1.68000109775613E-02
  5.95312710919432E+01  -1.67978943109672E-02  -1.67978943109672E-02
  5.95387715544722E+01  -1.67957781776720E-02  -1.67957781776720E-02
  5.95462720170011E+01  -1.67936625774740E-02  -1.67936625774740E-02
  5.95537724795300E+01  -1.67915475101720E-02  -1.67915475101720E-02
  5.95612729420589E+01  -1.67894329755645E-02  -1.67894329755645E-02
  5.95687734045878E+01  -1.67873189734503E-02  -1.67873189734503E-02
  5.95762738671167E+01  -1.67852055036284E-02  -1.67852055036284E-02
  5.95837743296456E+01  -1.67830925658977E-02  -1.67830925658977E-02
  5.95912747921745E+01  -1.67809801600572E-02  -1.67809801600572E-02
  5.95987752547034E+01  -1.67788682859063E-02  -1.67788682859063E-02
  5.96062757172323E+01  -1.67767569432441E-02  -1.67767569432441E-02
  5.96137761797612E+01  -1.67746461318701E-02  -1.67746461318701E-02
  5.96212766422901E+01  -1.67725358515837E-02  -1.67725358515837E-02
  5.96287771048191E+01  -1.67704261021845E-02  -1.67704261021845E-02
  5.96362775673480E+01  -1.67683168834723E-02  -1.67683168834723E-02
  5.96437780298769E+01  -1.67662081952468E-02  -1.67662081952468E-02
  5.96512784924058E+01  -1.67641000373078E-02  -1.67641000373078E-02
  5.96587789549347E+01  -1.67619924094555E-02  -1.67619924094555E-02
  5.96662794174636E+01  -1.67598853114899E-02  -1.67598853114899E-02
  5.96737798799925E+01  -1.67577787432112E-02  -1.67577787432112E-02
  5.96812803425214E+01  -1.67556727044196E-02  -1.67556727044196E-02
  5.96887808050503E+01  -1.67535671949156E-02  -1.67535671949156E-02
  5.96962812675792E+01  -1.67514622144997E-02  -1.67514622144997E-02
  5.97037817301081E+01  -1.67493577629725E-02  -1.67493577629725E-02
  5.97112821926370E+01  -1.67472538401346E-02  -1.67472538401346E-02
  5.97187826551660E+01  -1.67451504457868E-02  -1.67451504457868E-02
  5.97262831176949E+01  -1.67430475797302E-02  -1.67430475797302E-02
  5.97337835802238E+01  -1.67409452417655E-02  -1.67409452417655E-02
  5.97412840427527E+01  -1.67388434316941E-02  -1.67388434316941E-02
  5.97487845052816E+01  -1.67367421493169E-02  -1.67367421493169E-02
  5.97562849678105E+01  -1.67346413944354E-02  -1.67346413944354E-02
  5.97637854303394E+01  -1.67325411668509E-02  -1.67325411668509E-02
  5.97712858928683E+01  -1.67304414663650E-02  -1.67304414663650E-02
  5.97787863553972E+01  -1.67283422927791E-02  -1.67283422927791E-02
  5.97862868179261E+01  -1.67262436458951E-02  -1.67262436458951E-02
  5.97937872804550E+01  -1.67241455255147E-02  -1.67241455255147E-02
  5.98012877429839E+01  -1.67220479314398E-02  -1.67220479314398E-02
  5.98087882055128E+01  -1.67199508634724E-02  -1.67199508634724E-02
  5.98162886680418E+01  -1.67178543214145E-02  -1.67178543214145E-02
  5.98237891305707E+01  -1.67157583050684E-02  -1.67157583050684E-02
  5.98312895930996E+01  -1.67136628142364E-02  -1.67136628142364E-02
  5.98387900556285E+01  -1.67115678487209E-02  -1.67115678487209E-02
  5.98462905181574E+01  -1.67094734083243E-02  -1.67094734083243E-02
  5.98537909806863E+01  -1.67073794928492E-02  -1.67073794928492E-02
  5.98612914432152E+01  -1.67052861020983E-02  -1.67052861020983E-02
  5.98687919057441E+01  -1.67031932358745E-02  -1.67031932358745E-02
  5.98762923682730E+01  -1.67011008939805E-02  -1.67011008939805E-02
  5.98837928308019E+01  -1.66990090762193E-02  -1.66990090762193E-02
  5.98912932933308E+01  -1.66969177823942E-02  -1.66969177823942E-02
  5.98987937558597E+01  -1.66948270123081E-02  -1.66948270123081E-02
  5.99062942183887E+01  -1.66927367657645E-02  -1.66927367657645E-02
  5.99137946809176E+01  -1.66906470425666E-02  -1.66906470425666E-02
  5.99212951434465E+01  -1.66885578425180E-02  -1.66885578425180E-02
  5.99287956059754E+01  -1.66864691654222E-02  -1.66864691654222E-02
  5.99362960685043E+01  -1.66843810110830E-02  -1.66843810110830E-02
  5.99437965310332E+01  -1.66822933793040E-02  -1.66822933793040E-02
  5.99512969935621E+01  -1.66802062698891E-02  -1.66802062698891E-02
  5.99587974560910E+01  -1.66781196826424E-02  -1.66781196826424E-02
  5.99662979186199E+01  -1.66760336173678E-02  -1.66760336173678E-02
  5.99737983811488E+01  -1.66739480738696E-02  -1.66739480738696E-02
  5.99812988436777E+01  -1.66718630519520E-02  -1.66718630519520E-02
  5.99887993062066E+01  -1.66697785514193E-02  -1.66697785514193E-02
  5.99962997687355E+01  -1.66676945720760E-02  -1.66676945720760E-02
  6.00038002312645E+01  -1.66656111137267E-02  -1.66656111137267E-02
  6.00113006937934E+01  -1.66635281761761E-02  -1.66635281761761E-02
  6.00188011563223E+01  -1.66614457592288E-02  -1.66614457592288E-02
  6.00263016188512E+01  -1.66593638626897E-02  -1.66593638626897E-02
  6.00338020813801E+01  -1.66572824863637E-02  -1.66572824863638E-02
  6.00413025439090E+01  -1.66552016300560E-02  -1.66552016300560E-02
  6.00488030064379E+01  -1.66531212935716E-02  -1.66531212935716E-02
  6.00563034689668E+01  -1.66510414767158E-02  -1.66510414767158E-02
  6.00638039314957E+01  -1.66489621792940E-02  -1.66489621792940E-02
  6.00713043940246E+01  -1.66468834011114E-02  -1.66468834011114E-02
  6.00788048565535E+01  -1.66448051419738E-02  -1.66448051419738E-02
  6.00863053190824E+01  -1.66427274016866E-02  -1.66427274016866E-02
  6.00938057816114E+01  -1.66406501800556E-02  -1.66406501800556E-02
  6.01013062441403E+01  -1.66385734768867E-02  -1.66385734768867E-02
  6.01088067066692E+01  -1.66364972919858E-02  -1.66364972919858E-02
  6.01163071691981E+01  -1.66344216251588E-02  -1.66344216251588E-02
  6.01238076317270E+01  -1.66323464762120E-02  -1.66323464762120E-02
  6.01313080942559E+01  -1.66302718449514E-02  -1.66302718449514E-02
  6.01388085567848E+01  -1.66281977311834E-02  -1.66281977311834E-02
  6.01463090193137E+01  -1.66261241347144E-02  -1.66261241347144E-02
  6.01538094818426E+01  -1.66240510553509E-02  -1.66240510553508E-02
  6.01613099443715E+01  -1.66219784928994E-02  -1.66219784928994E-02
  6.01688104069004E+01  -1.66199064471668E-02  -1.66199064471668E-02
  6.01763108694293E+01  -1.66178349179597E-02  -1.66178349179597E-02
  6.01838113319582E+01  -1.66157639050850E-02  -1.66157639050850E-02
  6.01913117944872E+01  -1.66136934083498E-02  -1.66136934083498E-02
  6.01988122570161E+01  -1.66116234275611E-02  -1.66116234275611E-02
  6.02063127195450E+01  -1.66095539625260E-02  -1.66095539625260E-02
  6.02138131820739E+01  -1.66074850130519E-02  -1.66074850130519E-02
  6.02213136446028E+01  -1.66054165789461E-02  -1.66054165789461E-02
  6.02288141071317E+01  -1.66033486600160E-02  -1.66033486600160E-02
  6.02363145696606E+01  -1.66012812560693E-02  -1.66012812560693E-02
  6.02438150321895E+01  -1.65992143669135E-02  -1.65992143669135E-02
  6.02513154947184E+01  -1.65971479923564E-02  -1.65971479923564E-02
  6.02588159572473E+01  -1.65950821322059E-02  -1.65950821322059E-02
  6.02663164197762E+01  -1.65930167862699E-02  -1.65930167862699E-02
  6.02738168823051E+01  -1.65909519543564E-02  -1.65909519543564E-02
  6.02813173448341E+01  -1.65888876362736E-02  -1.65888876362736E-02
  6.02888178073630E+01  -1.65868238318296E-02  -1.65868238318296E-02
  6.02963182698919E+01  -1.65847605408328E-02  -1.65847605408328E-02
  6.03038187324208E+01  -1.65826977630917E-02  -1.65826977630917E-02
  6.03113191949497E+01  -1.65806354984147E-02  -1.65806354984147E-02
  6.03188196574786E+01  -1.65785737466104E-02  -1.65785737466104E-02
  6.03263201200075E+01  -1.65765125074875E-02  -1.65765125074875E-02
  6.03338205825364E+01  -1.65744517808549E-02  -1.65744517808549E-02
  6.03413210450653E+01  -1.65723915665214E-02  -1.65723915665214E-02
  6.03488215075942E+01  -1.65703318642960E-02  -1.65703318642960E-02
  6.03563219701231E+01  -1.65682726739878E-02  -1.65682726739878E-02
  6.03638224326520E+01  -1.65662139954060E-02  -1.65662139954059E-02
  6.03713228951810E+01  -1.65641558283597E-02  -1.65641558283598E-02
  6.03788233577099E+01  -1.65620981726586E-02  -1.65620981726586E-02
  6.03863238202388E+01  -1.65600410281118E-02  -1.65600410281118E-02
  6.03938242827677E+01  -1.65579843945291E-02  -1.65579843945291E-02
  6.04013247452966E+01  -1.65559282717201E-02  -1.65559282717201E-02
  6.04088252078255E+01  -1.65538726594944E-02  -1.65538726594944E-02
  6.04163256703544E+01  -1.65518175576620E-02  -1.65518175576620E-02
  6.04238261328833E+01  -1.65497629660329E-02  -1.65497629660328E-02
  6.04313265954122E+01  -1.65477088844169E-02  -1.65477088844169E-02
  6.04388270579411E+01  -1.65456553126242E-02  -1.65456553126242E-02
  6.04463275204700E+01  -1.65436022504651E-02  -1.65436022504651E-02
  6.04538279829989E+01  -1.65415496977499E-02  -1.65415496977499E-02
  6.04613284455278E+01  -1.65394976542889E-02  -1.65394976542889E-02
  6.04688289080568E+01  -1.65374461198927E-02  -1.65374461198927E-02
  6.04763293705857E+01  -1.65353950943719E-02  -1.65353950943719E-02
  6.04838298331146E+01  -1.65333445775371E-02  -1.65333445775371E-02
  6.04913302956435E+01  -1.65312945691991E-02  -1.65312945691991E-02
  6.04988307581724E+01  -1.65292450691688E-02  -1.65292450691688E-02
  6.05063312207013E+01  -1.65271960772572E-02  -1.65271960772572E-02
  6.05138316832302E+01  -1.65251475932753E-02  -1.65251475932753E-02
  6.05213321457591E+01  -1.65230996170343E-02  -1.65230996170343E-02
  6.05288326082880E+01  -1.65210521483455E-02  -1.65210521483455E-02
  6.05363330708169E+01  -1.65190051870201E-02  -1.65190051870201E-02
  6.05438335333458E+01  -1.65169587328696E-02  -1.65169587328696E-02
  6.05513339958747E+01  -1.65149127857056E-02  -1.65149127857056E-02
  6.05588344584037E+01  -1.65128673453396E-02  -1.65128673453396E-02
  6.05663349209326E+01  -1.65108224115834E-02  -1.65108224115834E-02
  6.05738353834615E+01  -1.65087779842488E-02  -1.65087779842488E-02
  6.05813358459904E+01  -1.65067340631477E-02  -1.65067340631477E-02
  6.05888363085193E+01  -1.65046906480921E-02  -1.65046906480921E-02
  6.05963367710482E+01  -1.65026477388940E-02  -1.65026477388940E-02
  6.06038372335771E+01  -1.65006053353658E-02  -1.65006053353658E-02
  6.06113376961060E+01  -1.64985634373195E-02  -1.64985634373195E-02
  6.06188381586349E+01  -1.64965220445677E-02  -1.64965220445677E-02
  6.06263386211638E+01  -1.64944811569227E-02  -1.64944811569227E-02
  6.06338390836927E+01  -1.64924407741971E-02  -1.64924407741971E-02
  6.06413395462216E+01  -1.64904008962036E-02  -1.64904008962036E-02
  6.06488400087505E+01  -1.64883615227549E-02  -1.64883615227549E-02
  6.06563404712795E+01  -1.64863226536638E-02  -1.64863226536638E-02
  6.06638409338084E+01  -1.64842842887433E-02  -1.64842842887433E-02
  6.06713413963373E+01  -1.64822464278064E-02  -1.64822464278064E-02
  6.06788418588662E+01  -1.64802090706661E-02  -1.64802090706661E-02
  6.06863423213951E+01  -1.64781722171357E-02  -1.64781722171357E-02
  6.06938427839240E+01  -1.64761358670285E-02  -1.64761358670285E-02
  6.07013432464529E+01  -1.64741000201579E-02  -1.64741000201579E-02
  6.07088437089818E+01  -1.64720646763373E-02  -1.64720646763373E-02
  6.07163441715107E+01  -1.64700298353803E-02  -1.64700298353803E-02
  6.07238446340396E+01  -1.64679954971006E-02  -1.64679954971006E-02
  6.07313450965685E+01  -1.64659616613119E-02  -1.64659616613119E-02
  6.07388455590974E+01  -1.64639283278281E-02  -1.64639283278281E-02
  6.07463460216264E+01  -1.64618954964631E-02  -1.64618954964631E-02
  6.07538464841553E+01  -1.64598631670309E-02  -1.64598631670309E-02
  6.07613469466842E+01  -1.64578313393458E-02  -1.64578313393458E-02
  6.07688474092131E+01  -1.64558000132218E-02  -1.64558000132218E-02
  6.07763478717420E+01  -1.64537691884733E-02  -1.64537691884732E-02
  6.07838483342709E+01  -1.64517388649146E-02  -1.64517388649146E-02
  6.07913487967998E+01  -1.64497090423604E-02  -1.64497090423604E-02
  6.07988492593287E+01  -1.64476797206250E-02  -1.64476797206251E-02
  6.08063497218576E+01  -1.64456508995234E-02  -1.64456508995234E-02
  6.08138501843865E+01  -1.64436225788701E-02  -1.64436225788701E-02
  6.08213506469154E+01  -1.64415947584800E-02  -1.64415947584800E-02
  6.08288511094443E+01  -1.64395674381682E-02  -1.64395674381682E-02
  6.08363515719732E+01  -1.64375406177495E-02  -1.64375406177495E-02
  6.08438520345022E+01  -1.64355142970392E-02  -1.64355142970392E-02
  6.08513524970311E+01  -1.64334884758525E-02  -1.64334884758525E-02
  6.08588529595600E+01  -1.64314631540047E-02  -1.64314631540047E-02
  6.08663534220889E+01  -1.64294383313112E-02  -1.64294383313112E-02
  6.08738538846178E+01  -1.64274140075874E-02  -1.64274140075874E-02
  6.08813543471467E+01  -1.64253901826490E-02  -1.64253901826490E-02
  6.08888548096756E+01  -1.64233668563117E-02  -1.64233668563117E-02
  6.08963552722045E+01  -1.64213440283911E-02  -1.64213440283911E-02
  6.09038557347334E+01  -1.64193216987032E-02  -1.64193216987032E-02
  6.09113561972623E+01  -1.64172998670640E-02  -1.64172998670640E-02
  6.09188566597912E+01  -1.64152785332893E-02  -1.64152785332893E-02
  6.09263571223201E+01  -1.64132576971955E-02  -1.64132576971954E-02
  6.09338575848491E+01  -1.64112373585986E-02  -1.64112373585986E-02
  6.09413580473780E+01  -1.64092175173150E-02  -1.64092175173150E-02
  6.09488585099069E+01  -1.64071981731611E-02  -1.64071981731611E-02
  6.09563589724358E+01  -1.64051793259534E-02  -1.64051793259534E-02
  6.09638594349647E+01  -1.64031609755085E-02  -1.64031609755085E-02
  6.09713598974936E+01  -1.64011431216430E-02  -1.64011431216431E-02
  6.09788603600225E+01  -1.63991257641738E-02  -1.63991257641738E-02
  6.09863608225514E+01  -1.63971089029176E-02  -1.63971089029176E-02
  6.09938612850803E+01  -1.63950925376913E-02  -1.63950925376913E-02
  6.10013617476092E+01  -1.63930766683121E-02  -1.63930766683121E-02
  6.10088622101381E+01  -1.63910612945971E-02  -1.63910612945971E-02
  6.10163626726670E+01  -1.63890464163633E-02  -1.63890464163634E-02
  6.10238631351960E+01  -1.63870320334283E-02  -1.63870320334283E-02
  6.10313635977249E+01  -1.63850181456093E-02  -1.63850181456093E-02
  6.10388640602538E+01  -1.63830047527238E-02  -1.63830047527238E-02
  6.10463645227827E+01  -1.63809918545894E-02  -1.63809918545894E-02
  6.10538649853116E+01  -1.63789794510238E-02  -1.63789794510238E-02
  6.10613654478405E+01  -1.63769675418447E-02  -1.63769675418447E-02
  6.10688659103694E+01  -1.63749561268699E-02  -1.63749561268699E-02
  6.10763663728983E+01  -1.63729452059174E-02  -1.63729452059174E-02
  6.10838668354272E+01  -1.63709347788052E-02  -1.63709347788052E-02
  6.10913672979561E+01  -1.63689248453514E-02  -1.63689248453514E-02
  6.10988677604850E+01  -1.63669154053741E-02  -1.63669154053741E-02
  6.11063682230139E+01  -1.63649064586918E-02  -1.63649064586918E-02
  6.11138686855428E+01  -1.63628980051227E-02  -1.63628980051227E-02
  6.11213691480718E+01  -1.63608900444853E-02  -1.63608900444853E-02
  6.11288696106007E+01  -1.63588825765982E-02  -1.63588825765982E-02
  6.11363700731296E+01  -1.63568756012800E-02  -1.63568756012800E-02
  6.11438705356585E+01  -1.63548691183495E-02  -1.63548691183495E-02
  6.11513709981874E+01  -1.63528631276254E-02  -1.63528631276254E-02
  6.11588714607163E+01  -1.63508576289267E-02  -1.63508576289267E-02
  6.11663719232452E+01  -1.63488526220724E-02  -1.63488526220723E-02
  6.11738723857741E+01  -1.63468481068815E-02  -1.63468481068815E-02
  6.11813728483030E+01  -1.63448440831732E-02  -1.63448440831732E-02
  6.11888733108319E+01  -1.63428405507669E-02  -1.63428405507669E-02
  6.11963737733608E+01  -1.63408375094817E-02  -1.63408375094818E-02
  6.12038742358897E+01  -1.63388349591373E-02  -1.63388349591373E-02
  6.12113746984187E+01  -1.63368328995531E-02  -1.63368328995531E-02
  6.12188751609476E+01  -1.63348313305488E-02  -1.63348313305488E-02
  6.12263756234765E+01  -1.63328302519439E-02  -1.63328302519439E-02
  6.12338760860054E+01  -1.63308296635585E-02  -1.63308296635585E-02
  6.12413765485343E+01  -1.63288295652122E-02  -1.63288295652122E-02
  6.12488770110632E+01  -1.63268299567251E-02  -1.63268299567251E-02
  6.12563774735921E+01  -1.63248308379173E-02  -1.63248308379173E-02
  6.12638779361210E+01  -1.63228322086089E-02  -1.63228322086089E-02
  6.12713783986499E+01  -1.63208340686201E-02  -1.63208340686201E-02
  6.12788788611788E+01  -1.63188364177713E-02  -1.63188364177713E-02
  6.12863793237077E+01  -1.63168392558828E-02  -1.63168392558828E-02
  6.12938797862366E+01  -1.63148425827752E-02  -1.63148425827752E-02
  6.13013802487655E+01  -1.63128463982691E-02  -1.63128463982691E-02
  6.13088807112945E+01  -1.63108507021851E-02  -1.63108507021851E-02
  6.13163811738234E+01  -1.63088554943440E-02  -1.63088554943440E-02
  6.13238816363523E+01  -1.63068607745666E-02  -1.63068607745666E-02
  6.13313820988812E+01  -1.63048665426740E-02  -1.63048665426739E-02
  6.13388825614101E+01  -1.63028727984870E-02  -1.63028727984870E-02
  6.13463830239390E+01  -1.63008795418268E-02  -1.63008795418268E-02
  6.13538834864679E+01  -1.62988867725147E-02  -1.62988867725147E-02
  6.13613839489968E+01  -1.62968944903719E-02  -1.62968944903719E-02
  6.13688844115257E+01  -1.62949026952198E-02  -1.62949026952198E-02
  6.13763848740546E+01  -1.62929113868798E-02  -1.62929113868798E-02
  6.13838853365835E+01  -1.62909205651735E-02  -1.62909205651735E-02
  6.13913857991124E+01  -1.62889302299225E-02  -1.62889302299225E-02
  6.13988862616414E+01  -1.62869403809487E-02  -1.62869403809486E-02
  6.14063867241703E+01  -1.62849510180736E-02  -1.62849510180736E-02
  6.14138871866992E+01  -1.62829621411194E-02  -1.62829621411194E-02
  6.14213876492281E+01  -1.62809737499079E-02  -1.62809737499079E-02
  6.14288881117570E+01  -1.62789858442612E-02  -1.62789858442613E-02
  6.14363885742859E+01  -1.62769984240016E-02  -1.62769984240016E-02
  6.14438890368148E+01  -1.62750114889511E-02  -1.62750114889511E-02
  6.14513894993437E+01  -1.62730250389323E-02  -1.62730250389323E-02
  6.14588899618726E+01  -1.62710390737674E-02  -1.62710390737674E-02
  6.14663904244015E+01  -1.62690535932790E-02  -1.62690535932790E-02
  6.14738908869304E+01  -1.62670685972897E-02  -1.62670685972897E-02
  6.14813913494593E+01  -1.62650840856222E-02  -1.62650840856222E-02
  6.14888918119883E+01  -1.62631000580992E-02  -1.62631000580992E-02
  6.14963922745172E+01  -1.62611165145436E-02  -1.62611165145436E-02
  6.15038927370461E+01  -1.62591334547783E-02  -1.62591334547783E-02
  6.15113931995750E+01  -1.62571508786263E-02  -1.62571508786263E-02
  6.15188936621039E+01  -1.62551687859109E-02  -1.62551687859109E-02
  6.15263941246328E+01  -1.62531871764550E-02  -1.62531871764550E-02
  6.15338945871617E+01  -1.62512060500822E-02  -1.62512060500822E-02
  6.15413950496906E+01  -1.62492254066156E-02  -1.62492254066156E-02
  6.15488955122195E+01  -1.62472452458788E-02  -1.62472452458788E-02
  6.15563959747484E+01  -1.62452655676953E-02  -1.62452655676953E-02
  6.15638964372773E+01  -1.62432863718888E-02  -1.62432863718888E-02
  6.15713968998062E+01  -1.62413076582829E-02  -1.62413076582829E-02
  6.15788973623351E+01  -1.62393294267015E-02  -1.62393294267015E-02
  6.15863978248641E+01  -1.62373516769684E-02  -1.62373516769684E-02
  6.15938982873930E+01  -1.62353744089076E-02  -1.62353744089076E-02
  6.16013987499219E+01  -1.62333976223432E-02  -1.62333976223432E-02
  6.16088992124508E+01  -1.62314213170994E-02  -1.62314213170994E-02
  6.16163996749797E+01  -1.62294454930002E-02  -1.62294454930002E-02
  6.16239001375086E+01  -1.62274701498702E-02  -1.62274701498702E-02
  6.16314006000375E+01  -1.62254952875335E-02  -1.62254952875335E-02
  6.16389010625664E+01  -1.62235209058149E-02  -1.62235209058149E-02
  6.16464015250953E+01  -1.62215470045387E-02  -1.62215470045387E-02
  6.16539019876242E+01  -1.62195735835297E-02  -1.62195735835297E-02
  6.16614024501531E+01  -1.62176006426126E-02  -1.62176006426126E-02
  6.16689029126820E+01  -1.62156281816123E-02  -1.62156281816123E-02
  6.16764033752110E+01  -1.62136562003536E-02  -1.62136562003536E-02
  6.16839038377399E+01  -1.62116846986616E-02  -1.62116846986616E-02
  6.16914043002688E+01  -1.62097136763613E-02  -1.62097136763613E-02
  6.16989047627977E+01  -1.62077431332779E-02  -1.62077431332779E-02
  6.17064052253266E+01  -1.62057730692366E-02  -1.62057730692366E-02
  6.17139056878555E+01  -1.62038034840629E-02  -1.62038034840629E-02
  6.17214061503844E+01  -1.62018343775820E-02  -1.62018343775820E-02
  6.17289066129133E+01  -1.61998657496196E-02  -1.61998657496196E-02
  6.17364070754422E+01  -1.61978976000012E-02  -1.61978976000012E-02
  6.17439075379711E+01  -1.61959299285524E-02  -1.61959299285524E-02
  6.17514080005000E+01  -1.61939627350991E-02  -1.61939627350991E-02
