# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  1.13264584649041e+02  -8.82888506675392e-03  -8.82888506675392e-03
  1.13272085111569e+02  -8.82830045032747e-03  -8.82830045032747e-03
  1.13279585574098e+02  -8.82771591131820e-03  -8.82771591131820e-03
  1.13287086036627e+02  -8.82713144971075e-03  -8.82713144971075e-03
  1.13294586499156e+02  -8.82654706548973e-03  -8.82654706548974e-03
  1.13302086961685e+02  -8.82596275863979e-03  -8.82596275863979e-03
  1.13309587424214e+02  -8.82537852914556e-03  -8.82537852914556e-03
  1.13317087886743e+02  -8.82479437699167e-03  -8.82479437699167e-03
  1.13324588349272e+02  -8.82421030216277e-03  -8.82421030216277e-03
  1.13332088811801e+02  -8.82362630464352e-03  -8.82362630464351e-03
  1.13339589274330e+02  -8.82304238441855e-03  -8.82304238441855e-03
  1.13347089736859e+02  -8.82245854147252e-03  -8.82245854147252e-03
  1.13354590199387e+02  -8.82187477579010e-03  -8.82187477579010e-03
  1.13362090661916e+02  -8.82129108735595e-03  -8.82129108735595e-03
  1.13369591124445e+02  -8.82070747615474e-03  -8.82070747615473e-03
  1.13377091586974e+02  -8.82012394217113e-03  -8.82012394217113e-03
  1.13384592049503e+02  -8.81954048538981e-03  -8.81954048538981e-03
  1.13392092512032e+02  -8.81895710579545e-03  -8.81895710579545e-03
  1.13399592974561e+02  -8.81837380337275e-03  -8.81837380337275e-03
  1.13407093437090e+02  -8.81779057810638e-03  -8.81779057810638e-03
  1.13414593899619e+02  -8.81720742998104e-03  -8.81720742998103e-03
  1.13422094362148e+02  -8.81662435898142e-03  -8.81662435898142e-03
  1.13429594824677e+02  -8.81604136509223e-03  -8.81604136509223e-03
  1.13437095287205e+02  -8.81545844829817e-03  -8.81545844829817e-03
  1.13444595749734e+02  -8.81487560858395e-03  -8.81487560858395e-03
  1.13452096212263e+02  -8.81429284593428e-03  -8.81429284593428e-03
  1.13459596674792e+02  -8.81371016033388e-03  -8.81371016033388e-03
  1.13467097137321e+02  -8.81312755176747e-03  -8.81312755176747e-03
  1.13474597599850e+02  -8.81254502021977e-03  -8.81254502021976e-03
  1.13482098062379e+02  -8.81196256567551e-03  -8.81196256567551e-03
  1.13489598524908e+02  -8.81138018811942e-03  -8.81138018811942e-03
  1.13497098987437e+02  -8.81079788753625e-03  -8.81079788753625e-03
  1.13504599449966e+02  -8.81021566391073e-03  -8.81021566391073e-03
  1.13512099912495e+02  -8.80963351722760e-03  -8.80963351722760e-03
  1.13519600375023e+02  -8.80905144747162e-03  -8.80905144747162e-03
  1.13527100837552e+02  -8.80846945462753e-03  -8.80846945462754e-03
  1.13534601300081e+02  -8.80788753868011e-03  -8.80788753868011e-03
  1.13542101762610e+02  -8.80730569961410e-03  -8.80730569961409e-03
  1.13549602225139e+02  -8.80672393741426e-03  -8.80672393741426e-03
  1.13557102687668e+02  -8.80614225206538e-03  -8.80614225206538e-03
  1.13564603150197e+02  -8.80556064355222e-03  -8.80556064355222e-03
  1.13572103612726e+02  -8.80497911185956e-03  -8.80497911185956e-03
  1.13579604075255e+02  -8.80439765697218e-03  -8.80439765697218e-03
  1.13587104537784e+02  -8.80381627887486e-03  -8.80381627887486e-03
  1.13594605000313e+02  -8.80323497755240e-03  -8.80323497755240e-03
  1.13602105462841e+02  -8.80265375298959e-03  -8.80265375298959e-03
  1.13609605925370e+02  -8.80207260517122e-03  -8.80207260517122e-03
  1.13617106387899e+02  -8.80149153408210e-03  -8.80149153408210e-03
  1.13624606850428e+02  -8.80091053970702e-03  -8.80091053970702e-03
  1.13632107312957e+02  -8.80032962203081e-03  -8.80032962203081e-03
  1.13639607775486e+02  -8.79974878103827e-03  -8.79974878103827e-03
  1.13647108238015e+02  -8.79916801671422e-03  -8.79916801671422e-03
  1.13654608700544e+02  -8.79858732904349e-03  -8.79858732904348e-03
  1.13662109163073e+02  -8.79800671801088e-03  -8.79800671801088e-03
  1.13669609625602e+02  -8.79742618360125e-03  -8.79742618360125e-03
  1.13677110088131e+02  -8.79684572579941e-03  -8.79684572579941e-03
  1.13684610550659e+02  -8.79626534459021e-03  -8.79626534459021e-03
  1.13692111013188e+02  -8.79568503995849e-03  -8.79568503995849e-03
  1.13699611475717e+02  -8.79510481188909e-03  -8.79510481188908e-03
  1.13707111938246e+02  -8.79452466036685e-03  -8.79452466036685e-03
  1.13714612400775e+02  -8.79394458537665e-03  -8.79394458537665e-03
  1.13722112863304e+02  -8.79336458690332e-03  -8.79336458690332e-03
  1.13729613325833e+02  -8.79278466493174e-03  -8.79278466493174e-03
  1.13737113788362e+02  -8.79220481944677e-03  -8.79220481944677e-03
  1.13744614250891e+02  -8.79162505043327e-03  -8.79162505043328e-03
  1.13752114713420e+02  -8.79104535787613e-03  -8.79104535787613e-03
  1.13759615175948e+02  -8.79046574176021e-03  -8.79046574176021e-03
  1.13767115638477e+02  -8.78988620207040e-03  -8.78988620207040e-03
  1.13774616101006e+02  -8.78930673879158e-03  -8.78930673879158e-03
  1.13782116563535e+02  -8.78872735190865e-03  -8.78872735190865e-03
  1.13789617026064e+02  -8.78814804140649e-03  -8.78814804140649e-03
  1.13797117488593e+02  -8.78756880727000e-03  -8.78756880727001e-03
  1.13804617951122e+02  -8.78698964948409e-03  -8.78698964948409e-03
  1.13812118413651e+02  -8.78641056803366e-03  -8.78641056803366e-03
  1.13819618876180e+02  -8.78583156290361e-03  -8.78583156290361e-03
  1.13827119338709e+02  -8.78525263407887e-03  -8.78525263407887e-03
  1.13834619801238e+02  -8.78467378154434e-03  -8.78467378154434e-03
  1.13842120263766e+02  -8.78409500528495e-03  -8.78409500528495e-03
  1.13849620726295e+02  -8.78351630528563e-03  -8.78351630528562e-03
  1.13857121188824e+02  -8.78293768153129e-03  -8.78293768153129e-03
  1.13864621651353e+02  -8.78235913400689e-03  -8.78235913400689e-03
  1.13872122113882e+02  -8.78178066269734e-03  -8.78178066269734e-03
  1.13879622576411e+02  -8.78120226758759e-03  -8.78120226758760e-03
  1.13887123038940e+02  -8.78062394866260e-03  -8.78062394866260e-03
  1.13894623501469e+02  -8.78004570590730e-03  -8.78004570590730e-03
  1.13902123963998e+02  -8.77946753930665e-03  -8.77946753930665e-03
  1.13909624426527e+02  -8.77888944884560e-03  -8.77888944884560e-03
  1.13917124889056e+02  -8.77831143450912e-03  -8.77831143450912e-03
  1.13924625351584e+02  -8.77773349628217e-03  -8.77773349628217e-03
  1.13932125814113e+02  -8.77715563414972e-03  -8.77715563414972e-03
  1.13939626276642e+02  -8.77657784809674e-03  -8.77657784809674e-03
  1.13947126739171e+02  -8.77600013810821e-03  -8.77600013810821e-03
  1.13954627201700e+02  -8.77542250416911e-03  -8.77542250416910e-03
  1.13962127664229e+02  -8.77484494626441e-03  -8.77484494626441e-03
  1.13969628126758e+02  -8.77426746437912e-03  -8.77426746437912e-03
  1.13977128589287e+02  -8.77369005849823e-03  -8.77369005849823e-03
  1.13984629051816e+02  -8.77311272860672e-03  -8.77311272860672e-03
  1.13992129514345e+02  -8.77253547468960e-03  -8.77253547468960e-03
  1.13999629976874e+02  -8.77195829673188e-03  -8.77195829673188e-03
  1.14007130439402e+02  -8.77138119471855e-03  -8.77138119471856e-03
  1.14014630901931e+02  -8.77080416863464e-03  -8.77080416863464e-03
  1.14022131364460e+02  -8.77022721846516e-03  -8.77022721846516e-03
  1.14029631826989e+02  -8.76965034419513e-03  -8.76965034419513e-03
  1.14037132289518e+02  -8.76907354580958e-03  -8.76907354580957e-03
  1.14044632752047e+02  -8.76849682329352e-03  -8.76849682329352e-03
  1.14052133214576e+02  -8.76792017663199e-03  -8.76792017663199e-03
  1.14059633677105e+02  -8.76734360581004e-03  -8.76734360581004e-03
  1.14067134139634e+02  -8.76676711081269e-03  -8.76676711081269e-03
  1.14074634602163e+02  -8.76619069162499e-03  -8.76619069162499e-03
  1.14082135064692e+02  -8.76561434823199e-03  -8.76561434823199e-03
  1.14089635527220e+02  -8.76503808061874e-03  -8.76503808061874e-03
  1.14097135989749e+02  -8.76446188877030e-03  -8.76446188877029e-03
  1.14104636452278e+02  -8.76388577267172e-03  -8.76388577267172e-03
  1.14112136914807e+02  -8.76330973230806e-03  -8.76330973230806e-03
  1.14119637377336e+02  -8.76273376766441e-03  -8.76273376766441e-03
  1.14127137839865e+02  -8.76215787872581e-03  -8.76215787872581e-03
  1.14134638302394e+02  -8.76158206547736e-03  -8.76158206547736e-03
  1.14142138764923e+02  -8.76100632790413e-03  -8.76100632790413e-03
  1.14149639227452e+02  -8.76043066599120e-03  -8.76043066599120e-03
  1.14157139689981e+02  -8.75985507972366e-03  -8.75985507972366e-03
  1.14164640152510e+02  -8.75927956908660e-03  -8.75927956908660e-03
  1.14172140615038e+02  -8.75870413406511e-03  -8.75870413406511e-03
  1.14179641077567e+02  -8.75812877464429e-03  -8.75812877464429e-03
  1.14187141540096e+02  -8.75755349080925e-03  -8.75755349080925e-03
  1.14194642002625e+02  -8.75697828254509e-03  -8.75697828254509e-03
  1.14202142465154e+02  -8.75640314983692e-03  -8.75640314983692e-03
  1.14209642927683e+02  -8.75582809266986e-03  -8.75582809266986e-03
  1.14217143390212e+02  -8.75525311102902e-03  -8.75525311102902e-03
  1.14224643852741e+02  -8.75467820489952e-03  -8.75467820489952e-03
  1.14232144315270e+02  -8.75410337426650e-03  -8.75410337426650e-03
  1.14239644777799e+02  -8.75352861911507e-03  -8.75352861911507e-03
  1.14247145240328e+02  -8.75295393943038e-03  -8.75295393943038e-03
  1.14254645702856e+02  -8.75237933519757e-03  -8.75237933519757e-03
  1.14262146165385e+02  -8.75180480640176e-03  -8.75180480640176e-03
  1.14269646627914e+02  -8.75123035302812e-03  -8.75123035302812e-03
  1.14277147090443e+02  -8.75065597506178e-03  -8.75065597506178e-03
  1.14284647552972e+02  -8.75008167248790e-03  -8.75008167248790e-03
  1.14292148015501e+02  -8.74950744529164e-03  -8.74950744529164e-03
  1.14299648478030e+02  -8.74893329345816e-03  -8.74893329345816e-03
  1.14307148940559e+02  -8.74835921697262e-03  -8.74835921697262e-03
  1.14314649403088e+02  -8.74778521582020e-03  -8.74778521582020e-03
  1.14322149865617e+02  -8.74721128998606e-03  -8.74721128998606e-03
  1.14329650328146e+02  -8.74663743945538e-03  -8.74663743945539e-03
  1.14337150790674e+02  -8.74606366421335e-03  -8.74606366421335e-03
  1.14344651253203e+02  -8.74548996424514e-03  -8.74548996424514e-03
  1.14352151715732e+02  -8.74491633953594e-03  -8.74491633953595e-03
  1.14359652178261e+02  -8.74434279007096e-03  -8.74434279007096e-03
  1.14367152640790e+02  -8.74376931583537e-03  -8.74376931583537e-03
  1.14374653103319e+02  -8.74319591681438e-03  -8.74319591681439e-03
  1.14382153565848e+02  -8.74262259299321e-03  -8.74262259299321e-03
  1.14389654028377e+02  -8.74204934435704e-03  -8.74204934435704e-03
  1.14397154490906e+02  -8.74147617089110e-03  -8.74147617089110e-03
  1.14404654953435e+02  -8.74090307258060e-03  -8.74090307258060e-03
  1.14412155415963e+02  -8.74033004941076e-03  -8.74033004941076e-03
  1.14419655878492e+02  -8.73975710136680e-03  -8.73975710136680e-03
  1.14427156341021e+02  -8.73918422843396e-03  -8.73918422843396e-03
  1.14434656803550e+02  -8.73861143059745e-03  -8.73861143059745e-03
  1.14442157266079e+02  -8.73803870784252e-03  -8.73803870784251e-03
  1.14449657728608e+02  -8.73746606015440e-03  -8.73746606015440e-03
  1.14457158191137e+02  -8.73689348751833e-03  -8.73689348751833e-03
  1.14464658653666e+02  -8.73632098991957e-03  -8.73632098991957e-03
  1.14472159116195e+02  -8.73574856734336e-03  -8.73574856734336e-03
  1.14479659578724e+02  -8.73517621977496e-03  -8.73517621977496e-03
  1.14487160041253e+02  -8.73460394719962e-03  -8.73460394719962e-03
  1.14494660503781e+02  -8.73403174960261e-03  -8.73403174960262e-03
  1.14502160966310e+02  -8.73345962696920e-03  -8.73345962696919e-03
  1.14509661428839e+02  -8.73288757928464e-03  -8.73288757928464e-03
  1.14517161891368e+02  -8.73231560653422e-03  -8.73231560653422e-03
  1.14524662353897e+02  -8.73174370870321e-03  -8.73174370870321e-03
  1.14532162816426e+02  -8.73117188577689e-03  -8.73117188577689e-03
  1.14539663278955e+02  -8.73060013774055e-03  -8.73060013774055e-03
  1.14547163741484e+02  -8.73002846457948e-03  -8.73002846457948e-03
  1.14554664204013e+02  -8.72945686627896e-03  -8.72945686627897e-03
  1.14562164666542e+02  -8.72888534282431e-03  -8.72888534282430e-03
  1.14569665129071e+02  -8.72831389420080e-03  -8.72831389420081e-03
  1.14577165591599e+02  -8.72774252039376e-03  -8.72774252039376e-03
  1.14584666054128e+02  -8.72717122138849e-03  -8.72717122138849e-03
  1.14592166516657e+02  -8.72659999717030e-03  -8.72659999717030e-03
  1.14599666979186e+02  -8.72602884772450e-03  -8.72602884772451e-03
  1.14607167441715e+02  -8.72545777303642e-03  -8.72545777303642e-03
  1.14614667904244e+02  -8.72488677309138e-03  -8.72488677309138e-03
  1.14622168366773e+02  -8.72431584787471e-03  -8.72431584787471e-03
  1.14629668829302e+02  -8.72374499737173e-03  -8.72374499737173e-03
  1.14637169291831e+02  -8.72317422156779e-03  -8.72317422156779e-03
  1.14644669754360e+02  -8.72260352044821e-03  -8.72260352044821e-03
  1.14652170216889e+02  -8.72203289399835e-03  -8.72203289399835e-03
  1.14659670679417e+02  -8.72146234220355e-03  -8.72146234220355e-03
  1.14667171141946e+02  -8.72089186504916e-03  -8.72089186504916e-03
  1.14674671604475e+02  -8.72032146252054e-03  -8.72032146252054e-03
  1.14682172067004e+02  -8.71975113460303e-03  -8.71975113460303e-03
  1.14689672529533e+02  -8.71918088128201e-03  -8.71918088128201e-03
  1.14697172992062e+02  -8.71861070254284e-03  -8.71861070254284e-03
  1.14704673454591e+02  -8.71804059837090e-03  -8.71804059837089e-03
  1.14712173917120e+02  -8.71747056875154e-03  -8.71747056875154e-03
  1.14719674379649e+02  -8.71690061367015e-03  -8.71690061367015e-03
  1.14727174842178e+02  -8.71633073311212e-03  -8.71633073311211e-03
  1.14734675304707e+02  -8.71576092706281e-03  -8.71576092706281e-03
  1.14742175767235e+02  -8.71519119550763e-03  -8.71519119550764e-03
  1.14749676229764e+02  -8.71462153843197e-03  -8.71462153843197e-03
  1.14757176692293e+02  -8.71405195582122e-03  -8.71405195582122e-03
  1.14764677154822e+02  -8.71348244766079e-03  -8.71348244766079e-03
  1.14772177617351e+02  -8.71291301393607e-03  -8.71291301393606e-03
  1.14779678079880e+02  -8.71234365463247e-03  -8.71234365463247e-03
  1.14787178542409e+02  -8.71177436973541e-03  -8.71177436973541e-03
  1.14794679004938e+02  -8.71120515923030e-03  -8.71120515923030e-03
  1.14802179467467e+02  -8.71063602310255e-03  -8.71063602310256e-03
  1.14809679929996e+02  -8.71006696133761e-03  -8.71006696133760e-03
  1.14817180392525e+02  -8.70949797392087e-03  -8.70949797392087e-03
  1.14824680855053e+02  -8.70892906083779e-03  -8.70892906083779e-03
  1.14832181317582e+02  -8.70836022207380e-03  -8.70836022207380e-03
  1.14839681780111e+02  -8.70779145761432e-03  -8.70779145761432e-03
  1.14847182242640e+02  -8.70722276744481e-03  -8.70722276744481e-03
  1.14854682705169e+02  -8.70665415155071e-03  -8.70665415155071e-03
  1.14862183167698e+02  -8.70608560991747e-03  -8.70608560991747e-03
  1.14869683630227e+02  -8.70551714253054e-03  -8.70551714253054e-03
  1.14877184092756e+02  -8.70494874937538e-03  -8.70494874937538e-03
  1.14884684555285e+02  -8.70438043043745e-03  -8.70438043043745e-03
  1.14892185017814e+02  -8.70381218570222e-03  -8.70381218570222e-03
  1.14899685480343e+02  -8.70324401515515e-03  -8.70324401515515e-03
  1.14907185942871e+02  -8.70267591878171e-03  -8.70267591878172e-03
  1.14914686405400e+02  -8.70210789656739e-03  -8.70210789656739e-03
  1.14922186867929e+02  -8.70153994849767e-03  -8.70153994849766e-03
  1.14929687330458e+02  -8.70097207455801e-03  -8.70097207455801e-03
  1.14937187792987e+02  -8.70040427473392e-03  -8.70040427473392e-03
  1.14944688255516e+02  -8.69983654901088e-03  -8.69983654901088e-03
  1.14952188718045e+02  -8.69926889737440e-03  -8.69926889737440e-03
  1.14959689180574e+02  -8.69870131980996e-03  -8.69870131980996e-03
  1.14967189643103e+02  -8.69813381630307e-03  -8.69813381630307e-03
  1.14974690105632e+02  -8.69756638683924e-03  -8.69756638683924e-03
  1.14982190568161e+02  -8.69699903140398e-03  -8.69699903140398e-03
  1.14989691030689e+02  -8.69643174998280e-03  -8.69643174998280e-03
  1.14997191493218e+02  -8.69586454256122e-03  -8.69586454256122e-03
  1.15004691955747e+02  -8.69529740912476e-03  -8.69529740912476e-03
  1.15012192418276e+02  -8.69473034965895e-03  -8.69473034965895e-03
  1.15019692880805e+02  -8.69416336414931e-03  -8.69416336414931e-03
  1.15027193343334e+02  -8.69359645258137e-03  -8.69359645258137e-03
  1.15034693805863e+02  -8.69302961494069e-03  -8.69302961494069e-03
  1.15042194268392e+02  -8.69246285121279e-03  -8.69246285121279e-03
  1.15049694730921e+02  -8.69189616138321e-03  -8.69189616138321e-03
  1.15057195193450e+02  -8.69132954543752e-03  -8.69132954543752e-03
  1.15064695655978e+02  -8.69076300336125e-03  -8.69076300336125e-03
  1.15072196118507e+02  -8.69019653513997e-03  -8.69019653513997e-03
  1.15079696581036e+02  -8.68963014075923e-03  -8.68963014075923e-03
  1.15087197043565e+02  -8.68906382020460e-03  -8.68906382020460e-03
  1.15094697506094e+02  -8.68849757346164e-03  -8.68849757346164e-03
  1.15102197968623e+02  -8.68793140051592e-03  -8.68793140051592e-03
  1.15109698431152e+02  -8.68736530135302e-03  -8.68736530135302e-03
  1.15117198893681e+02  -8.68679927595852e-03  -8.68679927595852e-03
  1.15124699356210e+02  -8.68623332431800e-03  -8.68623332431800e-03
  1.15132199818739e+02  -8.68566744641704e-03  -8.68566744641704e-03
  1.15139700281268e+02  -8.68510164224123e-03  -8.68510164224123e-03
  1.15147200743796e+02  -8.68453591177617e-03  -8.68453591177617e-03
  1.15154701206325e+02  -8.68397025500745e-03  -8.68397025500744e-03
  1.15162201668854e+02  -8.68340467192067e-03  -8.68340467192067e-03
  1.15169702131383e+02  -8.68283916250144e-03  -8.68283916250144e-03
  1.15177202593912e+02  -8.68227372673537e-03  -8.68227372673537e-03
  1.15184703056441e+02  -8.68170836460806e-03  -8.68170836460806e-03
  1.15192203518970e+02  -8.68114307610514e-03  -8.68114307610514e-03
  1.15199703981499e+02  -8.68057786121222e-03  -8.68057786121222e-03
  1.15207204444028e+02  -8.68001271991492e-03  -8.68001271991492e-03
  1.15214704906557e+02  -8.67944765219888e-03  -8.67944765219888e-03
  1.15222205369086e+02  -8.67888265804972e-03  -8.67888265804972e-03
  1.15229705831614e+02  -8.67831773745308e-03  -8.67831773745308e-03
  1.15237206294143e+02  -8.67775289039459e-03  -8.67775289039459e-03
  1.15244706756672e+02  -8.67718811685990e-03  -8.67718811685989e-03
  1.15252207219201e+02  -8.67662341683464e-03  -8.67662341683464e-03
  1.15259707681730e+02  -8.67605879030449e-03  -8.67605879030449e-03
  1.15267208144259e+02  -8.67549423725507e-03  -8.67549423725507e-03
  1.15274708606788e+02  -8.67492975767206e-03  -8.67492975767206e-03
  1.15282209069317e+02  -8.67436535154111e-03  -8.67436535154111e-03
  1.15289709531846e+02  -8.67380101884788e-03  -8.67380101884788e-03
  1.15297209994375e+02  -8.67323675957805e-03  -8.67323675957805e-03
  1.15304710456904e+02  -8.67267257371728e-03  -8.67267257371728e-03
  1.15312210919432e+02  -8.67210846125126e-03  -8.67210846125126e-03
  1.15319711381961e+02  -8.67154442216565e-03  -8.67154442216565e-03
  1.15327211844490e+02  -8.67098045644615e-03  -8.67098045644615e-03
  1.15334712307019e+02  -8.67041656407843e-03  -8.67041656407844e-03
  1.15342212769548e+02  -8.66985274504820e-03  -8.66985274504820e-03
  1.15349713232077e+02  -8.66928899934114e-03  -8.66928899934114e-03
  1.15357213694606e+02  -8.66872532694295e-03  -8.66872532694294e-03
  1.15364714157135e+02  -8.66816172783933e-03  -8.66816172783933e-03
  1.15372214619664e+02  -8.66759820201599e-03  -8.66759820201599e-03
  1.15379715082193e+02  -8.66703474945863e-03  -8.66703474945863e-03
  1.15387215544722e+02  -8.66647137015298e-03  -8.66647137015298e-03
  1.15394716007250e+02  -8.66590806408474e-03  -8.66590806408474e-03
  1.15402216469779e+02  -8.66534483123963e-03  -8.66534483123963e-03
  1.15409716932308e+02  -8.66478167160339e-03  -8.66478167160339e-03
  1.15417217394837e+02  -8.66421858516173e-03  -8.66421858516173e-03
  1.15424717857366e+02  -8.66365557190039e-03  -8.66365557190039e-03
  1.15432218319895e+02  -8.66309263180510e-03  -8.66309263180510e-03
  1.15439718782424e+02  -8.66252976486160e-03  -8.66252976486160e-03
  1.15447219244953e+02  -8.66196697105564e-03  -8.66196697105564e-03
  1.15454719707482e+02  -8.66140425037295e-03  -8.66140425037295e-03
  1.15462220170011e+02  -8.66084160279930e-03  -8.66084160279930e-03
  1.15469720632540e+02  -8.66027902832042e-03  -8.66027902832042e-03
  1.15477221095068e+02  -8.65971652692209e-03  -8.65971652692208e-03
  1.15484721557597e+02  -8.65915409859005e-03  -8.65915409859005e-03
  1.15492222020126e+02  -8.65859174331008e-03  -8.65859174331008e-03
  1.15499722482655e+02  -8.65802946106795e-03  -8.65802946106794e-03
  1.15507222945184e+02  -8.65746725184941e-03  -8.65746725184941e-03
  1.15514723407713e+02  -8.65690511564026e-03  -8.65690511564026e-03
  1.15522223870242e+02  -8.65634305242627e-03  -8.65634305242627e-03
  1.15529724332771e+02  -8.65578106219321e-03  -8.65578106219321e-03
  1.15537224795300e+02  -8.65521914492689e-03  -8.65521914492689e-03
  1.15544725257829e+02  -8.65465730061309e-03  -8.65465730061309e-03
  1.15552225720358e+02  -8.65409552923760e-03  -8.65409552923760e-03
  1.15559726182886e+02  -8.65353383078622e-03  -8.65353383078622e-03
  1.15567226645415e+02  -8.65297220524476e-03  -8.65297220524476e-03
  1.15574727107944e+02  -8.65241065259901e-03  -8.65241065259901e-03
  1.15582227570473e+02  -8.65184917283478e-03  -8.65184917283478e-03
  1.15589728033002e+02  -8.65128776593790e-03  -8.65128776593790e-03
  1.15597228495531e+02  -8.65072643189417e-03  -8.65072643189417e-03
  1.15604728958060e+02  -8.65016517068942e-03  -8.65016517068942e-03
  1.15612229420589e+02  -8.64960398230946e-03  -8.64960398230947e-03
  1.15619729883118e+02  -8.64904286674013e-03  -8.64904286674013e-03
  1.15627230345647e+02  -8.64848182396726e-03  -8.64848182396726e-03
  1.15634730808176e+02  -8.64792085397667e-03  -8.64792085397668e-03
  1.15642231270704e+02  -8.64735995675422e-03  -8.64735995675422e-03
  1.15649731733233e+02  -8.64679913228574e-03  -8.64679913228573e-03
  1.15657232195762e+02  -8.64623838055707e-03  -8.64623838055707e-03
  1.15664732658291e+02  -8.64567770155407e-03  -8.64567770155407e-03
  1.15672233120820e+02  -8.64511709526258e-03  -8.64511709526258e-03
  1.15679733583349e+02  -8.64455656166847e-03  -8.64455656166847e-03
  1.15687234045878e+02  -8.64399610075760e-03  -8.64399610075760e-03
  1.15694734508407e+02  -8.64343571251582e-03  -8.64343571251582e-03
  1.15702234970936e+02  -8.64287539692902e-03  -8.64287539692902e-03
  1.15709735433465e+02  -8.64231515398305e-03  -8.64231515398305e-03
  1.15717235895993e+02  -8.64175498366379e-03  -8.64175498366379e-03
  1.15724736358522e+02  -8.64119488595712e-03  -8.64119488595712e-03
  1.15732236821051e+02  -8.64063486084893e-03  -8.64063486084893e-03
  1.15739737283580e+02  -8.64007490832510e-03  -8.64007490832509e-03
  1.15747237746109e+02  -8.63951502837151e-03  -8.63951502837151e-03
  1.15754738208638e+02  -8.63895522097407e-03  -8.63895522097407e-03
  1.15762238671167e+02  -8.63839548611866e-03  -8.63839548611866e-03
  1.15769739133696e+02  -8.63783582379120e-03  -8.63783582379120e-03
  1.15777239596225e+02  -8.63727623397758e-03  -8.63727623397758e-03
  1.15784740058754e+02  -8.63671671666371e-03  -8.63671671666371e-03
  1.15792240521283e+02  -8.63615727183550e-03  -8.63615727183550e-03
  1.15799740983811e+02  -8.63559789947887e-03  -8.63559789947888e-03
  1.15807241446340e+02  -8.63503859957974e-03  -8.63503859957974e-03
  1.15814741908869e+02  -8.63447937212403e-03  -8.63447937212403e-03
  1.15822242371398e+02  -8.63392021709766e-03  -8.63392021709766e-03
  1.15829742833927e+02  -8.63336113448657e-03  -8.63336113448656e-03
  1.15837243296456e+02  -8.63280212427668e-03  -8.63280212427668e-03
  1.15844743758985e+02  -8.63224318645394e-03  -8.63224318645394e-03
  1.15852244221514e+02  -8.63168432100428e-03  -8.63168432100428e-03
  1.15859744684043e+02  -8.63112552791366e-03  -8.63112552791366e-03
  1.15867245146572e+02  -8.63056680716801e-03  -8.63056680716801e-03
  1.15874745609101e+02  -8.63000815875329e-03  -8.63000815875329e-03
  1.15882246071629e+02  -8.62944958265546e-03  -8.62944958265546e-03
  1.15889746534158e+02  -8.62889107886047e-03  -8.62889107886047e-03
  1.15897246996687e+02  -8.62833264735428e-03  -8.62833264735428e-03
  1.15904747459216e+02  -8.62777428812287e-03  -8.62777428812287e-03
  1.15912247921745e+02  -8.62721600115220e-03  -8.62721600115220e-03
  1.15919748384274e+02  -8.62665778642824e-03  -8.62665778642824e-03
  1.15927248846803e+02  -8.62609964393698e-03  -8.62609964393698e-03
  1.15934749309332e+02  -8.62554157366438e-03  -8.62554157366438e-03
  1.15942249771861e+02  -8.62498357559645e-03  -8.62498357559645e-03
  1.15949750234390e+02  -8.62442564971916e-03  -8.62442564971916e-03
  1.15957250696919e+02  -8.62386779601850e-03  -8.62386779601850e-03
  1.15964751159447e+02  -8.62331001448048e-03  -8.62331001448048e-03
  1.15972251621976e+02  -8.62275230509109e-03  -8.62275230509108e-03
  1.15979752084505e+02  -8.62219466783632e-03  -8.62219466783632e-03
  1.15987252547034e+02  -8.62163710270220e-03  -8.62163710270220e-03
  1.15994753009563e+02  -8.62107960967472e-03  -8.62107960967472e-03
  1.16002253472092e+02  -8.62052218873991e-03  -8.62052218873991e-03
  1.16009753934621e+02  -8.61996483988377e-03  -8.61996483988377e-03
  1.16017254397150e+02  -8.61940756309233e-03  -8.61940756309233e-03
  1.16024754859679e+02  -8.61885035835161e-03  -8.61885035835161e-03
  1.16032255322208e+02  -8.61829322564765e-03  -8.61829322564765e-03
  1.16039755784737e+02  -8.61773616496646e-03  -8.61773616496646e-03
  1.16047256247265e+02  -8.61717917629409e-03  -8.61717917629409e-03
  1.16054756709794e+02  -8.61662225961657e-03  -8.61662225961657e-03
  1.16062257172323e+02  -8.61606541491996e-03  -8.61606541491996e-03
  1.16069757634852e+02  -8.61550864219028e-03  -8.61550864219028e-03
  1.16077258097381e+02  -8.61495194141359e-03  -8.61495194141359e-03
  1.16084758559910e+02  -8.61439531257595e-03  -8.61439531257596e-03
  1.16092259022439e+02  -8.61383875566342e-03  -8.61383875566342e-03
  1.16099759484968e+02  -8.61328227066204e-03  -8.61328227066204e-03
  1.16107259947497e+02  -8.61272585755789e-03  -8.61272585755789e-03
  1.16114760410026e+02  -8.61216951633703e-03  -8.61216951633702e-03
  1.16122260872555e+02  -8.61161324698553e-03  -8.61161324698553e-03
  1.16129761335083e+02  -8.61105704948947e-03  -8.61105704948947e-03
  1.16137261797612e+02  -8.61050092383493e-03  -8.61050092383493e-03
  1.16144762260141e+02  -8.60994487000798e-03  -8.60994487000798e-03
  1.16152262722670e+02  -8.60938888799472e-03  -8.60938888799472e-03
  1.16159763185199e+02  -8.60883297778123e-03  -8.60883297778123e-03
  1.16167263647728e+02  -8.60827713935361e-03  -8.60827713935361e-03
