# r(a.u.)  R_2s  R_3s  R_4s  R_2p  R_3p
7.26870823676480e+01 -1.30617560119679e-16 1.02286079947534e-08 -5.32732276911741e-05 1.47021762614466e-13 -1.92828465673598e-07
7.26945828301769e+01 -1.30057020673632e-16 1.02029418777715e-08 -5.31866079633313e-05 1.46499075836221e-13 -1.92406412780638e-07
7.27020832927058e+01 -1.29498884408654e-16 1.01773398532742e-08 -5.31001266388687e-05 1.45978244203950e-13 -1.91985277168758e-07
7.27095837552347e+01 -1.28943141032245e-16 1.01518017620602e-08 -5.30137835012193e-05 1.45459261144926e-13 -1.91565056860035e-07
7.27170842177636e+01 -1.28389780295940e-16 1.01263274453215e-08 -5.29275783341463e-05 1.44942120109662e-13 -1.91145749880772e-07
7.27245846802925e+01 -1.27838791995120e-16 1.01009167446421e-08 -5.28415109217430e-05 1.44426814571834e-13 -1.90727354261493e-07
7.27320851428214e+01 -1.27290165968823e-16 1.00755695019972e-08 -5.27555810484318e-05 1.43913338028196e-13 -1.90309868036927e-07
7.27395856053503e+01 -1.26743892099561e-16 1.00502855597524e-08 -5.26697884989638e-05 1.43401683998501e-13 -1.89893289246006e-07
7.27470860678792e+01 -1.26199960313129e-16 1.00250647606624e-08 -5.25841330584186e-05 1.42891846025418e-13 -1.89477615931854e-07
7.27545865304081e+01 -1.25658360578424e-16 9.99990694787031e-09 -5.24986145122038e-05 1.42383817674452e-13 -1.89062846141775e-07
7.27620869929371e+01 -1.25119082907262e-16 9.97481196490659e-09 -5.24132326460539e-05 1.41877592533864e-13 -1.88648977927250e-07
7.27695874554660e+01 -1.24582117354187e-16 9.94977965568815e-09 -5.23279872460309e-05 1.41373164214589e-13 -1.88236009343922e-07
7.27770879179949e+01 -1.24047454016299e-16 9.92480986451735e-09 -5.22428780985226e-05 1.40870526350156e-13 -1.87823938451591e-07
7.27845883805238e+01 -1.23515083033065e-16 9.89990243608111e-09 -5.21579049902431e-05 1.40369672596613e-13 -1.87412763314206e-07
7.27920888430527e+01 -1.22984994586138e-16 9.87505721544991e-09 -5.20730677082318e-05 1.39870596632438e-13 -1.87002481999851e-07
7.27995893055816e+01 -1.22457178899181e-16 9.85027404807688e-09 -5.19883660398531e-05 1.39373292158471e-13 -1.86593092580744e-07
7.28070897681105e+01 -1.21931626237683e-16 9.82555277979687e-09 -5.19037997727957e-05 1.38877752897826e-13 -1.86184593133220e-07
7.28145902306394e+01 -1.21408326908783e-16 9.80089325682549e-09 -5.18193686950727e-05 1.38383972595817e-13 -1.85776981737730e-07
7.28220906931683e+01 -1.20887271261093e-16 9.77629532575819e-09 -5.17350725950203e-05 1.37891945019879e-13 -1.85370256478826e-07
7.28295911556972e+01 -1.20368449684516e-16 9.75175883356931e-09 -5.16509112612979e-05 1.37401663959490e-13 -1.84964415445154e-07
7.28370916182261e+01 -1.19851852610073e-16 9.72728362761119e-09 -5.15668844828874e-05 1.36913123226091e-13 -1.84559456729451e-07
7.28445920807550e+01 -1.19337470509729e-16 9.70286955561318e-09 -5.14829920490930e-05 1.36426316653011e-13 -1.84155378428526e-07
7.28520925432840e+01 -1.18825293896213e-16 9.67851646568079e-09 -5.13992337495403e-05 1.35941238095391e-13 -1.83752178643261e-07
7.28595930058129e+01 -1.18315313322848e-16 9.65422420629470e-09 -5.13156093741760e-05 1.35457881430101e-13 -1.83349855478596e-07
7.28670934683418e+01 -1.17807519383377e-16 9.62999262630987e-09 -5.12321187132676e-05 1.34976240555672e-13 -1.82948407043524e-07
7.28745939308707e+01 -1.17301902711788e-16 9.60582157495464e-09 -5.11487615574028e-05 1.34496309392210e-13 -1.82547831451081e-07
7.28820943933996e+01 -1.16798453982142e-16 9.58171090182976e-09 -5.10655376974889e-05 1.34018081881328e-13 -1.82148126818337e-07
7.28895948559285e+01 -1.16297163908407e-16 9.55766045690755e-09 -5.09824469247524e-05 1.33541551986065e-13 -1.81749291266389e-07
7.28970953184574e+01 -1.15798023244279e-16 9.53367009053091e-09 -5.08994890307387e-05 1.33066713690814e-13 -1.81351322920351e-07
7.29045957809863e+01 -1.15301022783020e-16 9.50973965341245e-09 -5.08166638073115e-05 1.32593561001243e-13 -1.80954219909346e-07
7.29120962435152e+01 -1.14806153357284e-16 9.48586899663360e-09 -5.07339710466522e-05 1.32122087944222e-13 -1.80557980366498e-07
7.29195967060441e+01 -1.14313405838951e-16 9.46205797164367e-09 -5.06514105412596e-05 1.31652288567749e-13 -1.80162602428923e-07
7.29270971685730e+01 -1.13822771138959e-16 9.43830643025896e-09 -5.05689820839495e-05 1.31184156940872e-13 -1.79768084237720e-07
7.29345976311020e+01 -1.13334240207134e-16 9.41461422466188e-09 -5.04866854678539e-05 1.30717687153619e-13 -1.79374423937964e-07
7.29420980936308e+01 -1.12847804032030e-16 9.39098120740000e-09 -5.04045204864210e-05 1.30252873316921e-13 -1.78981619678696e-07
7.29495985561598e+01 -1.12363453640759e-16 9.36740723138521e-09 -5.03224869334143e-05 1.29789709562539e-13 -1.78589669612917e-07
7.29570990186887e+01 -1.11881180098824e-16 9.34389214989279e-09 -5.02405846029124e-05 1.29328190042990e-13 -1.78198571897577e-07
7.29645994812176e+01 -1.11400974509963e-16 9.32043581656054e-09 -5.01588132893084e-05 1.28868308931476e-13 -1.77808324693567e-07
7.29720999437465e+01 -1.10922828015977e-16 9.29703808538786e-09 -5.00771727873095e-05 1.28410060421809e-13 -1.77418926165713e-07
7.29796004062754e+01 -1.10446731796573e-16 9.27369881073491e-09 -4.99956628919366e-05 1.27953438728336e-13 -1.77030374482763e-07
7.29871008688043e+01 -1.09972677069198e-16 9.25041784732167e-09 -4.99142833985236e-05 1.27498438085871e-13 -1.76642667817386e-07
7.29946013313332e+01 -1.09500655088881e-16 9.22719505022709e-09 -4.98330341027171e-05 1.27045052749621e-13 -1.76255804346156e-07
7.30021017938621e+01 -1.09030657148070e-16 9.20403027488822e-09 -4.97519148004762e-05 1.26593276995114e-13 -1.75869782249549e-07
7.30096022563910e+01 -1.08562674576476e-16 9.18092337709929e-09 -4.96709252880714e-05 1.26143105118125e-13 -1.75484599711930e-07
7.30171027189199e+01 -1.08096698740906e-16 9.15787421301086e-09 -4.95900653620848e-05 1.25694531434609e-13 -1.75100254921552e-07
7.30246031814488e+01 -1.07632721045114e-16 9.13488263912895e-09 -4.95093348194092e-05 1.25247550280625e-13 -1.74716746070540e-07
7.30321036439777e+01 -1.07170732929634e-16 9.11194851231415e-09 -4.94287334572477e-05 1.24802156012269e-13 -1.74334071354887e-07
7.30396041065067e+01 -1.06710725871630e-16 9.08907168978076e-09 -4.93482610731135e-05 1.24358343005602e-13 -1.73952228974447e-07
7.30471045690356e+01 -1.06252691384736e-16 9.06625202909593e-09 -4.92679174648293e-05 1.23916105656577e-13 -1.73571217132921e-07
7.30546050315645e+01 -1.05796621018900e-16 9.04348938817876e-09 -4.91877024305265e-05 1.23475438380973e-13 -1.73191034037855e-07
7.30621054940934e+01 -1.05342506360230e-16 9.02078362529949e-09 -4.91076157686455e-05 1.23036335614322e-13 -1.72811677900631e-07
7.30696059566223e+01 -1.04890339030838e-16 8.99813459907857e-09 -4.90276572779344e-05 1.22598791811839e-13 -1.72433146936453e-07
7.30771064191512e+01 -1.04440110688688e-16 8.97554216848587e-09 -4.89478267574491e-05 1.22162801448357e-13 -1.72055439364349e-07
7.30846068816801e+01 -1.03991813027441e-16 8.95300619283978e-09 -4.88681240065528e-05 1.21728359018251e-13 -1.71678553407152e-07
7.30921073442090e+01 -1.03545437776304e-16 8.93052653180634e-09 -4.87885488249153e-05 1.21295459035375e-13 -1.71302487291501e-07
7.30996078067379e+01 -1.03100976699876e-16 8.90810304539844e-09 -4.87091010125125e-05 1.20864096032987e-13 -1.70927239247826e-07
7.31071082692668e+01 -1.02658421598000e-16 8.88573559397492e-09 -4.86297803696265e-05 1.20434264563689e-13 -1.70552807510345e-07
7.31146087317957e+01 -1.02217764305607e-16 8.86342403823976e-09 -4.85505866968444e-05 1.20005959199350e-13 -1.70179190317053e-07
7.31221091943247e+01 -1.01778996692571e-16 8.84116823924118e-09 -4.84715197950585e-05 1.19579174531044e-13 -1.69806385909718e-07
7.31296096568536e+01 -1.01342110663560e-16 8.81896805837085e-09 -4.83925794654655e-05 1.19153905168979e-13 -1.69434392533865e-07
7.31371101193825e+01 -1.00907098157882e-16 8.79682335736302e-09 -4.83137655095660e-05 1.18730145742431e-13 -1.69063208438776e-07
7.31446105819114e+01 -1.00473951149341e-16 8.77473399829365e-09 -4.82350777291642e-05 1.18307890899676e-13 -1.68692831877481e-07
7.31521110444403e+01 -1.00042661646089e-16 8.75269984357965e-09 -4.81565159263675e-05 1.17887135307922e-13 -1.68323261106744e-07
7.31596115069692e+01 -9.96132216904798e-17 8.73072075597796e-09 -4.80780799035859e-05 1.17467873653245e-13 -1.67954494387061e-07
7.31671119694981e+01 -9.91856233589199e-17 8.70879659858477e-09 -4.79997694635316e-05 1.17050100640519e-13 -1.67586529982653e-07
7.31746124320270e+01 -9.87598587617260e-17 8.68692723483465e-09 -4.79215844092186e-05 1.16633810993353e-13 -1.67219366161451e-07
7.31821128945559e+01 -9.83359200429788e-17 8.66511252849974e-09 -4.78435245439622e-05 1.16218999454021e-13 -1.66853001195096e-07
7.31896133570848e+01 -9.79137993803786e-17 8.64335234368892e-09 -4.77655896713785e-05 1.15805660783401e-13 -1.66487433358926e-07
7.31971138196137e+01 -9.74934889851020e-17 8.62164654484698e-09 -4.76877795953842e-05 1.15393789760902e-13 -1.66122660931970e-07
7.32046142821426e+01 -9.70749811016582e-17 8.59999499675379e-09 -4.76100941201960e-05 1.14983381184408e-13 -1.65758682196942e-07
7.32121147446715e+01 -9.66582680077471e-17 8.57839756452349e-09 -4.75325330503298e-05 1.14574429870205e-13 -1.65395495440229e-07
7.32196152072004e+01 -9.62433420141173e-17 8.55685411360365e-09 -4.74550961906010e-05 1.14166930652919e-13 -1.65033098951886e-07
7.32271156697294e+01 -9.58301954644245e-17 8.53536450977445e-09 -4.73777833461234e-05 1.13760878385453e-13 -1.64671491025628e-07
7.32346161322583e+01 -9.54188207350911e-17 8.51392861914791e-09 -4.73005943223092e-05 1.13356267938917e-13 -1.64310669958823e-07
7.32421165947872e+01 -9.50092102351661e-17 8.49254630816701e-09 -4.72235289248681e-05 1.12953094202570e-13 -1.63950634052483e-07
7.32496170573161e+01 -9.46013564061855e-17 8.47121744360491e-09 -4.71465869598073e-05 1.12551352083753e-13 -1.63591381611254e-07
7.32571175198450e+01 -9.41952517220335e-17 8.44994189256414e-09 -4.70697682334310e-05 1.12151036507825e-13 -1.63232910943413e-07
7.32646179823739e+01 -9.37908886888044e-17 8.42871952247579e-09 -4.69930725523395e-05 1.11752142418100e-13 -1.62875220360859e-07
7.32721184449028e+01 -9.33882598446644e-17 8.40755020109869e-09 -4.69164997234295e-05 1.11354664775781e-13 -1.62518308179103e-07
7.32796189074317e+01 -9.29873577597153e-17 8.38643379651862e-09 -4.68400495538930e-05 1.10958598559902e-13 -1.62162172717261e-07
7.32871193699606e+01 -9.25881750358569e-17 8.36537017714750e-09 -4.67637218512172e-05 1.10563938767262e-13 -1.61806812298049e-07
7.32946198324895e+01 -9.21907043066522e-17 8.34435921172259e-09 -4.66875164231840e-05 1.10170680412361e-13 -1.61452225247773e-07
7.33021202950184e+01 -9.17949382371912e-17 8.32340076930569e-09 -4.66114330778695e-05 1.09778818527339e-13 -1.61098409896321e-07
7.33096207575473e+01 -9.14008695239564e-17 8.30249471928234e-09 -4.65354716236437e-05 1.09388348161914e-13 -1.60745364577158e-07
7.33171212200763e+01 -9.10084908946887e-17 8.28164093136102e-09 -4.64596318691699e-05 1.08999264383321e-13 -1.60393087627314e-07
7.33246216826052e+01 -9.06177951082537e-17 8.26083927557240e-09 -4.63839136234044e-05 1.08611562276247e-13 -1.60041577387382e-07
7.33321221451341e+01 -9.02287749545084e-17 8.24008962226847e-09 -4.63083166955961e-05 1.08225236942771e-13 -1.59690832201507e-07
7.33396226076630e+01 -8.98414232541692e-17 8.21939184212181e-09 -4.62328408952857e-05 1.07840283502303e-13 -1.59340850417377e-07
7.33471230701919e+01 -8.94557328586796e-17 8.19874580612479e-09 -4.61574860323057e-05 1.07456697091523e-13 -1.58991630386221e-07
7.33546235327208e+01 -8.90716966500787e-17 8.17815138558878e-09 -4.60822519167800e-05 1.07074472864320e-13 -1.58643170462796e-07
7.33621239952497e+01 -8.86893075408710e-17 8.15760845214336e-09 -4.60071383591230e-05 1.06693605991729e-13 -1.58295469005381e-07
7.33696244577786e+01 -8.83085584738954e-17 8.13711687773554e-09 -4.59321451700394e-05 1.06314091661873e-13 -1.57948524375771e-07
7.33771249203075e+01 -8.79294424221963e-17 8.11667653462901e-09 -4.58572721605242e-05 1.05935925079901e-13 -1.57602334939270e-07
7.33846253828364e+01 -8.75519523888935e-17 8.09628729540330e-09 -4.57825191418616e-05 1.05559101467931e-13 -1.57256899064680e-07
7.33921258453653e+01 -8.71760814070548e-17 8.07594903295307e-09 -4.57078859256248e-05 1.05183616064985e-13 -1.56912215124297e-07
7.33996263078942e+01 -8.68018225395668e-17 8.05566162048728e-09 -4.56333723236757e-05 1.04809464126934e-13 -1.56568281493902e-07
7.34071267704231e+01 -8.64291688790082e-17 8.03542493152849e-09 -4.55589781481645e-05 1.04436640926436e-13 -1.56225096552755e-07
7.34146272329521e+01 -8.60581135475226e-17 8.01523883991198e-09 -4.54847032115291e-05 1.04065141752876e-13 -1.55882658683586e-07
7.34221276954810e+01 -8.56886496966920e-17 7.99510321978508e-09 -4.54105473264947e-05 1.03694961912309e-13 -1.55540966272587e-07
7.34296281580099e+01 -8.53207705074112e-17 7.97501794560638e-09 -4.53365103060735e-05 1.03326096727402e-13 -1.55200017709408e-07
7.34371286205388e+01 -8.49544691897620e-17 7.95498289214492e-09 -4.52625919635641e-05 1.02958541537372e-13 -1.54859811387147e-07
7.34446290830677e+01 -8.45897389828890e-17 7.93499793447949e-09 -4.51887921125513e-05 1.02592291697929e-13 -1.54520345702343e-07
7.34521295455966e+01 -8.42265731548750e-17 7.91506294799782e-09 -4.51151105669053e-05 1.02227342581217e-13 -1.54181619054968e-07
7.34596300081255e+01 -8.38649650026173e-17 7.89517780839585e-09 -4.50415471407817e-05 1.01863689575761e-13 -1.53843629848424e-07
7.34671304706544e+01 -8.35049078517047e-17 7.87534239167694e-09 -4.49681016486209e-05 1.01501328086400e-13 -1.53506376489529e-07
7.34746309331833e+01 -8.31463950562944e-17 7.85555657415118e-09 -4.48947739051476e-05 1.01140253534237e-13 -1.53169857388514e-07
7.34821313957122e+01 -8.27894199989903e-17 7.83582023243455e-09 -4.48215637253704e-05 1.00780461356580e-13 -1.52834070959017e-07
7.34896318582411e+01 -8.24339760907212e-17 7.81613324344824e-09 -4.47484709245816e-05 1.00421947006882e-13 -1.52499015618072e-07
7.34971323207700e+01 -8.20800567706196e-17 7.79649548441785e-09 -4.46754953183565e-05 1.00064705954685e-13 -1.52164689786103e-07
7.35046327832990e+01 -8.17276555059012e-17 7.77690683287267e-09 -4.46026367225531e-05 9.97087336855664e-14 -1.51831091886919e-07
7.35121332458279e+01 -8.13767657917450e-17 7.75736716664494e-09 -4.45298949533115e-05 9.93540257010781e-14 -1.51498220347704e-07
7.35196337083568e+01 -8.10273811511735e-17 7.73787636386907e-09 -4.44572698270539e-05 9.90005775186925e-14 -1.51166073599011e-07
7.35271341708857e+01 -8.06794951349335e-17 7.71843430298093e-09 -4.43847611604838e-05 9.86483846717452e-14 -1.50834650074756e-07
7.35346346334146e+01 -8.03331013213781e-17 7.69904086271710e-09 -4.43123687705857e-05 9.82974427093797e-14 -1.50503948212210e-07
7.35421350959435e+01 -7.99881933163481e-17 7.67969592211413e-09 -4.42400924746247e-05 9.79477471964913e-14 -1.50173966451989e-07
7.35496355584724e+01 -7.96447647530549e-17 7.66039936050779e-09 -4.41679320901461e-05 9.75992937136712e-14 -1.49844703238052e-07
7.35571360210013e+01 -7.93028092919631e-17 7.64115105753235e-09 -4.40958874349750e-05 9.72520778571514e-14 -1.49516157017690e-07
7.35646364835302e+01 -7.89623206206742e-17 7.62195089311986e-09 -4.40239583272156e-05 9.69060952387492e-14 -1.49188326241522e-07
7.35721369460591e+01 -7.86232924538107e-17 7.60279874749938e-09 -4.39521445852514e-05 9.65613414858124e-14 -1.48861209363485e-07
7.35796374085880e+01 -7.82857185329000e-17 7.58369450119627e-09 -4.38804460277441e-05 9.62178122411643e-14 -1.48534804840829e-07
7.35871378711170e+01 -7.79495926262601e-17 7.56463803503148e-09 -4.38088624736336e-05 9.58755031630490e-14 -1.48209111134108e-07
7.35946383336459e+01 -7.76149085288844e-17 7.54562923012079e-09 -4.37373937421375e-05 9.55344099250772e-14 -1.47884126707176e-07
7.36021387961748e+01 -7.72816600623283e-17 7.52666796787410e-09 -4.36660396527507e-05 9.51945282161715e-14 -1.47559850027177e-07
7.36096392587037e+01 -7.69498410745947e-17 7.50775412999471e-09 -4.35948000252448e-05 9.48558537405124e-14 -1.47236279564539e-07
7.36171397212326e+01 -7.66194454400220e-17 7.48888759847860e-09 -4.35236746796681e-05 9.45183822174849e-14 -1.46913413792969e-07
7.36246401837615e+01 -7.62904670591706e-17 7.47006825561370e-09 -4.34526634363448e-05 9.41821093816241e-14 -1.46591251189443e-07
7.36321406462904e+01 -7.59628998587112e-17 7.45129598397920e-09 -4.33817661158745e-05 9.38470309825621e-14 -1.46269790234201e-07
7.36396411088193e+01 -7.56367377913131e-17 7.43257066644477e-09 -4.33109825391326e-05 9.35131427849747e-14 -1.45949029410738e-07
7.36471415713482e+01 -7.53119748355330e-17 7.41389218616993e-09 -4.32403125272686e-05 9.31804405685279e-14 -1.45628967205801e-07
7.36546420338771e+01 -7.49886049957042e-17 7.39526042660327e-09 -4.31697559017069e-05 9.28489201278255e-14 -1.45309602109377e-07
7.36621424964060e+01 -7.46666223018268e-17 7.37667527148178e-09 -4.30993124841458e-05 9.25185772723556e-14 -1.44990932614691e-07
7.36696429589349e+01 -7.43460208094573e-17 7.35813660483013e-09 -4.30289820965569e-05 9.21894078264387e-14 -1.44672957218196e-07
7.36771434214638e+01 -7.40267945995996e-17 7.33964431095993e-09 -4.29587645611853e-05 9.18614076291751e-14 -1.44355674419567e-07
7.36846438839927e+01 -7.37089377785966e-17 7.32119827446909e-09 -4.28886597005488e-05 9.15345725343924e-14 -1.44039082721695e-07
7.36921443465217e+01 -7.33924444780212e-17 7.30279838024105e-09 -4.28186673374374e-05 9.12088984105938e-14 -1.43723180630678e-07
7.36996448090506e+01 -7.30773088545686e-17 7.28444451344412e-09 -4.27487872949132e-05 9.08843811409062e-14 -1.43407966655817e-07
7.37071452715795e+01 -7.27635250899492e-17 7.26613655953077e-09 -4.26790193963098e-05 9.05610166230286e-14 -1.43093439309607e-07
7.37146457341084e+01 -7.24510873907813e-17 7.24787440423693e-09 -4.26093634652319e-05 9.02388007691802e-14 -1.42779597107731e-07
7.37221461966373e+01 -7.21399899884847e-17 7.22965793358127e-09 -4.25398193255552e-05 8.99177295060496e-14 -1.42466438569053e-07
7.37296466591662e+01 -7.18302271391745e-17 7.21148703386455e-09 -4.24703868014254e-05 8.95977987747437e-14 -1.42153962215613e-07
7.37371471216951e+01 -7.15217931235557e-17 7.19336159166889e-09 -4.24010657172583e-05 8.92790045307363e-14 -1.41842166572617e-07
7.37446475842240e+01 -7.12146822468179e-17 7.17528149385709e-09 -4.23318558977392e-05 8.89613427438177e-14 -1.41531050168434e-07
7.37521480467529e+01 -7.09088888385309e-17 7.15724662757194e-09 -4.22627571678226e-05 8.86448093980440e-14 -1.41220611534584e-07
7.37596485092818e+01 -7.06044072525398e-17 7.13925688023555e-09 -4.21937693527317e-05 8.83294004916867e-14 -1.40910849205739e-07
7.37671489718107e+01 -7.03012318668618e-17 7.12131213954860e-09 -4.21248922779580e-05 8.80151120371828e-14 -1.40601761719709e-07
7.37746494343397e+01 -6.99993570835827e-17 7.10341229348974e-09 -4.20561257692610e-05 8.77019400610841e-14 -1.40293347617438e-07
7.37821498968686e+01 -6.96987773287536e-17 7.08555723031486e-09 -4.19874696526676e-05 8.73898806040079e-14 -1.39985605443000e-07
7.37896503593975e+01 -6.93994870522891e-17 7.06774683855639e-09 -4.19189237544720e-05 8.70789297205871e-14 -1.39678533743589e-07
7.37971508219264e+01 -6.91014807278645e-17 7.04998100702267e-09 -4.18504879012351e-05 8.67690834794207e-14 -1.39372131069511e-07
7.38046512844553e+01 -6.88047528528148e-17 7.03225962479722e-09 -4.17821619197841e-05 8.64603379630244e-14 -1.39066395974184e-07
7.38121517469842e+01 -6.85092979480329e-17 7.01458258123812e-09 -4.17139456372121e-05 8.61526892677816e-14 -1.38761327014123e-07
7.38196522095131e+01 -6.82151105578696e-17 6.99694976597728e-09 -4.16458388808779e-05 8.58461335038941e-14 -1.38456922748941e-07
7.38271526720420e+01 -6.79221852500328e-17 6.97936106891978e-09 -4.15778414784054e-05 8.55406667953337e-14 -1.38153181741338e-07
7.38346531345709e+01 -6.76305166154874e-17 6.96181638024325e-09 -4.15099532576831e-05 8.52362852797932e-14 -1.37850102557093e-07
7.38421535970998e+01 -6.73400992683566e-17 6.94431559039710e-09 -4.14421740468641e-05 8.49329851086379e-14 -1.37547683765064e-07
7.38496540596287e+01 -6.70509278458220e-17 6.92685859010195e-09 -4.13745036743653e-05 8.46307624468578e-14 -1.37245923937174e-07
7.38571545221576e+01 -6.67629970080256e-17 6.90944527034892e-09 -4.13069419688672e-05 8.43296134730187e-14 -1.36944821648410e-07
7.38646549846865e+01 -6.64763014379715e-17 6.89207552239893e-09 -4.12394887593137e-05 8.40295343792149e-14 -1.36644375476812e-07
7.38721554472154e+01 -6.61908358414277e-17 6.87474923778212e-09 -4.11721438749113e-05 8.37305213710210e-14 -1.36344584003473e-07
7.38796559097444e+01 -6.59065949468293e-17 6.85746630829710e-09 -4.11049071451287e-05 8.34325706674445e-14 -1.36045445812524e-07
7.38871563722733e+01 -6.56235735051814e-17 6.84022662601035e-09 -4.10377783996971e-05 8.31356785008782e-14 -1.35746959491134e-07
7.38946568348022e+01 -6.53417662899622e-17 6.82303008325555e-09 -4.09707574686089e-05 8.28398411170528e-14 -1.35449123629502e-07
7.39021572973311e+01 -6.50611680970275e-17 6.80587657263289e-09 -4.09038441821179e-05 8.25450547749901e-14 -1.35151936820849e-07
7.39096577598600e+01 -6.47817737445146e-17 6.78876598700846e-09 -4.08370383707388e-05 8.22513157469558e-14 -1.34855397661412e-07
7.39171582223889e+01 -6.45035780727469e-17 6.77169821951355e-09 -4.07703398652466e-05 8.19586203184127e-14 -1.34559504750441e-07
7.39246586849178e+01 -6.42265759441394e-17 6.75467316354404e-09 -4.07037484966766e-05 8.16669647879743e-14 -1.34264256690187e-07
7.39321591474467e+01 -6.39507622431040e-17 6.73769071275972e-09 -4.06372640963234e-05 8.13763454673580e-14 -1.33969652085900e-07
7.39396596099756e+01 -6.36761318759554e-17 6.72075076108366e-09 -4.05708864957412e-05 8.10867586813389e-14 -1.33675689545821e-07
7.39471600725045e+01 -6.34026797708176e-17 6.70385320270154e-09 -4.05046155267430e-05 8.07982007677040e-14 -1.33382367681174e-07
7.39546605350334e+01 -6.31304008775301e-17 6.68699793206104e-09 -4.04384510214004e-05 8.05106680772056e-14 -1.33089685106164e-07
7.39621609975623e+01 -6.28592901675559e-17 6.67018484387114e-09 -4.03723928120431e-05 8.02241569735162e-14 -1.32797640437966e-07
7.39696614600913e+01 -6.25893426338882e-17 6.65341383310154e-09 -4.03064407312583e-05 7.99386638331821e-14 -1.32506232296723e-07
7.39771619226202e+01 -6.23205532909589e-17 6.63668479498196e-09 -4.02405946118910e-05 7.96541850455785e-14 -1.32215459305535e-07
7.39846623851491e+01 -6.20529171745465e-17 6.61999762500156e-09 -4.01748542870428e-05 7.93707170128640e-14 -1.31925320090457e-07
7.39921628476780e+01 -6.17864293416849e-17 6.60335221890825e-09 -4.01092195900721e-05 7.90882561499353e-14 -1.31635813280490e-07
7.39996633102069e+01 -6.15210848705728e-17 6.58674847270807e-09 -4.00436903545935e-05 7.88067988843822e-14 -1.31346937507575e-07
7.40071637727358e+01 -6.12568788604826e-17 6.57018628266458e-09 -3.99782664144773e-05 7.85263416564429e-14 -1.31058691406590e-07
7.40146642352647e+01 -6.09938064316709e-17 6.55366554529817e-09 -3.99129476038494e-05 7.82468809189591e-14 -1.30771073615338e-07
7.40221646977936e+01 -6.07318627252880e-17 6.53718615738549e-09 -3.98477337570907e-05 7.79684131373319e-14 -1.30484082774547e-07
7.40296651603225e+01 -6.04710429032896e-17 6.52074801595878e-09 -3.97826247088367e-05 7.76909347894766e-14 -1.30197717527857e-07
7.40371656228514e+01 -6.02113421483466e-17 6.50435101830527e-09 -3.97176202939774e-05 7.74144423657795e-14 -1.29911976521821e-07
7.40446660853803e+01 -5.99527556637574e-17 6.48799506196651e-09 -3.96527203476567e-05 7.71389323690530e-14 -1.29626858405894e-07
7.40521665479093e+01 -5.96952786733593e-17 6.47168004473779e-09 -3.95879247052718e-05 7.68644013144919e-14 -1.29342361832429e-07
7.40596670104381e+01 -5.94389064214406e-17 6.45540586466747e-09 -3.95232332024733e-05 7.65908457296300e-14 -1.29058485456668e-07
7.40671674729671e+01 -5.91836341726533e-17 6.43917242005642e-09 -3.94586456751645e-05 7.63182621542962e-14 -1.28775227936739e-07
7.40746679354960e+01 -5.89294572119260e-17 6.42297960945732e-09 -3.93941619595013e-05 7.60466471405708e-14 -1.28492587933651e-07
7.40821683980249e+01 -5.86763708443770e-17 6.40682733167411e-09 -3.93297818918914e-05 7.57759972527428e-14 -1.28210564111281e-07
7.40896688605538e+01 -5.84243703952281e-17 6.39071548576134e-09 -3.92655053089943e-05 7.55063090672664e-14 -1.27929155136378e-07
7.40971693230827e+01 -5.81734512097186e-17 6.37464397102353e-09 -3.92013320477207e-05 7.52375791727179e-14 -1.27648359678546e-07
7.41046697856116e+01 -5.79236086530194e-17 6.35861268701462e-09 -3.91372619452322e-05 7.49698041697531e-14 -1.27368176410248e-07
7.41121702481405e+01 -5.76748381101483e-17 6.34262153353729e-09 -3.90732948389411e-05 7.47029806710645e-14 -1.27088604006793e-07
7.41196707106694e+01 -5.74271349858845e-17 6.32667041064238e-09 -3.90094305665096e-05 7.44371053013388e-14 -1.26809641146332e-07
7.41271711731983e+01 -5.71804947046847e-17 6.31075921862828e-09 -3.89456689658501e-05 7.41721746972144e-14 -1.26531286509852e-07
7.41346716357272e+01 -5.69349127105982e-17 6.29488785804031e-09 -3.88820098751239e-05 7.39081855072395e-14 -1.26253538781174e-07
7.41421720982561e+01 -5.66903844671837e-17 6.27905622967012e-09 -3.88184531327418e-05 7.36451343918294e-14 -1.25976396646937e-07
7.41496725607850e+01 -5.64469054574257e-17 6.26326423455507e-09 -3.87549985773630e-05 7.33830180232253e-14 -1.25699858796604e-07
7.41571730233140e+01 -5.62044711836511e-17 6.24751177397764e-09 -3.86916460478951e-05 7.31218330854518e-14 -1.25423923922445e-07
7.41646734858429e+01 -5.59630771674470e-17 6.23179874946484e-09 -3.86283953834935e-05 7.28615762742758e-14 -1.25148590719541e-07
7.41721739483718e+01 -5.57227189495777e-17 6.21612506278757e-09 -3.85652464235615e-05 7.26022442971647e-14 -1.24873857885771e-07
7.41796744109007e+01 -5.54833920899032e-17 6.20049061596003e-09 -3.85021990077493e-05 7.23438338732451e-14 -1.24599724121807e-07
7.41871748734296e+01 -5.52450921672973e-17 6.18489531123918e-09 -3.84392529759538e-05 7.20863417332616e-14 -1.24326188131111e-07
7.41946753359585e+01 -5.50078147795661e-17 6.16933905112403e-09 -3.83764081683188e-05 7.18297646195359e-14 -1.24053248619928e-07
