# r(a.u.)  Vcoulomb(Ha)  Veff(Ha)
  4.16371730786721E+01  -2.40170003403096E-02  -2.40170003403096E-02
  4.16917432924056E+01  -2.39855645513906E-02  -2.39855645513906E-02
  4.17463135061392E+01  -2.39542109473437E-02  -2.39542109473437E-02
  4.18008837198727E+01  -2.39229392062969E-02  -2.39229392062969E-02
  4.18554539336062E+01  -2.38917490080567E-02  -2.38917490080567E-02
  4.19100241473397E+01  -2.38606400340973E-02  -2.38606400340973E-02
  4.19645943610732E+01  -2.38296119675497E-02  -2.38296119675497E-02
  4.20191645748067E+01  -2.37986644931910E-02  -2.37986644931910E-02
  4.20737347885402E+01  -2.37677972974335E-02  -2.37677972974335E-02
  4.21283050022738E+01  -2.37370100683146E-02  -2.37370100683146E-02
  4.21828752160073E+01  -2.37063024954858E-02  -2.37063024954858E-02
  4.22374454297408E+01  -2.36756742702026E-02  -2.36756742702026E-02
  4.22920156434743E+01  -2.36451250853138E-02  -2.36451250853138E-02
  4.23465858572078E+01  -2.36146546352518E-02  -2.36146546352518E-02
  4.24011560709413E+01  -2.35842626160216E-02  -2.35842626160216E-02
  4.24557262846749E+01  -2.35539487251916E-02  -2.35539487251916E-02
  4.25102964984084E+01  -2.35237126618828E-02  -2.35237126618828E-02
  4.25648667121419E+01  -2.34935541267593E-02  -2.34935541267593E-02
  4.26194369258754E+01  -2.34634728220183E-02  -2.34634728220183E-02
  4.26740071396089E+01  -2.34334684513802E-02  -2.34334684513802E-02
  4.27285773533424E+01  -2.34035407200791E-02  -2.34035407200791E-02
  4.27831475670760E+01  -2.33736893348529E-02  -2.33736893348529E-02
  4.28377177808095E+01  -2.33439140039338E-02  -2.33439140039338E-02
  4.28922879945430E+01  -2.33142144370388E-02  -2.33142144370388E-02
  4.29468582082765E+01  -2.32845903453605E-02  -2.32845903453605E-02
  4.30014284220100E+01  -2.32550414415572E-02  -2.32550414415572E-02
  4.30559986357435E+01  -2.32255674397443E-02  -2.32255674397443E-02
  4.31105688494770E+01  -2.31961680554844E-02  -2.31961680554844E-02
  4.31651390632106E+01  -2.31668430057786E-02  -2.31668430057786E-02
  4.32197092769441E+01  -2.31375920090573E-02  -2.31375920090573E-02
  4.32742794906776E+01  -2.31084147851711E-02  -2.31084147851711E-02
  4.33288497044111E+01  -2.30793110553820E-02  -2.30793110553820E-02
  4.33834199181446E+01  -2.30502805423544E-02  -2.30502805423544E-02
  4.34379901318781E+01  -2.30213229701464E-02  -2.30213229701464E-02
  4.34925603456116E+01  -2.29924380642010E-02  -2.29924380642010E-02
  4.35471305593452E+01  -2.29636255513373E-02  -2.29636255513373E-02
  4.36017007730787E+01  -2.29348851597422E-02  -2.29348851597422E-02
  4.36562709868122E+01  -2.29062166189614E-02  -2.29062166189614E-02
  4.37108412005457E+01  -2.28776196598915E-02  -2.28776196598915E-02
  4.37654114142792E+01  -2.28490940147711E-02  -2.28490940147710E-02
  4.38199816280127E+01  -2.28206394171724E-02  -2.28206394171724E-02
  4.38745518417463E+01  -2.27922556019936E-02  -2.27922556019936E-02
  4.39291220554798E+01  -2.27639423054497E-02  -2.27639423054497E-02
  4.39836922692133E+01  -2.27356992650651E-02  -2.27356992650651E-02
  4.40382624829468E+01  -2.27075262196649E-02  -2.27075262196649E-02
  4.40928326966803E+01  -2.26794229093675E-02  -2.26794229093675E-02
  4.41474029104138E+01  -2.26513890755760E-02  -2.26513890755760E-02
  4.42019731241473E+01  -2.26234244609706E-02  -2.26234244609706E-02
  4.42565433378809E+01  -2.25955288095006E-02  -2.25955288095006E-02
  4.43111135516144E+01  -2.25677018663768E-02  -2.25677018663768E-02
  4.43656837653479E+01  -2.25399433780632E-02  -2.25399433780632E-02
  4.44202539790814E+01  -2.25122530922701E-02  -2.25122530922701E-02
  4.44748241928149E+01  -2.24846307579458E-02  -2.24846307579458E-02
  4.45293944065484E+01  -2.24570761252693E-02  -2.24570761252693E-02
  4.45839646202819E+01  -2.24295889456427E-02  -2.24295889456427E-02
  4.46385348340155E+01  -2.24021689716836E-02  -2.24021689716836E-02
  4.46931050477490E+01  -2.23748159572181E-02  -2.23748159572181E-02
  4.47476752614825E+01  -2.23475296572730E-02  -2.23475296572730E-02
  4.48022454752160E+01  -2.23203098280685E-02  -2.23203098280685E-02
  4.48568156889495E+01  -2.22931562270112E-02  -2.22931562270112E-02
  4.49113859026830E+01  -2.22660686126869E-02  -2.22660686126869E-02
  4.49659561164166E+01  -2.22390467448531E-02  -2.22390467448531E-02
  4.50205263301501E+01  -2.22120903844321E-02  -2.22120903844321E-02
  4.50750965438836E+01  -2.21851992935042E-02  -2.21851992935042E-02
  4.51296667576171E+01  -2.21583732353002E-02  -2.21583732353002E-02
  4.51842369713506E+01  -2.21316119741948E-02  -2.21316119741948E-02
  4.52388071850841E+01  -2.21049152756997E-02  -2.21049152756997E-02
  4.52933773988176E+01  -2.20782829064565E-02  -2.20782829064565E-02
  4.53479476125512E+01  -2.20517146342302E-02  -2.20517146342302E-02
  4.54025178262847E+01  -2.20252102279023E-02  -2.20252102279023E-02
  4.54570880400182E+01  -2.19987694574639E-02  -2.19987694574639E-02
  4.55116582537517E+01  -2.19723920940096E-02  -2.19723920940096E-02
  4.55662284674852E+01  -2.19460779097303E-02  -2.19460779097303E-02
  4.56207986812187E+01  -2.19198266779069E-02  -2.19198266779069E-02
  4.56753688949523E+01  -2.18936381729040E-02  -2.18936381729040E-02
  4.57299391086858E+01  -2.18675121701630E-02  -2.18675121701630E-02
  4.57845093224193E+01  -2.18414484461960E-02  -2.18414484461960E-02
  4.58390795361528E+01  -2.18154467785792E-02  -2.18154467785792E-02
  4.58936497498863E+01  -2.17895069459469E-02  -2.17895069459468E-02
  4.59482199636198E+01  -2.17636287279848E-02  -2.17636287279848E-02
  4.60027901773533E+01  -2.17378119054241E-02  -2.17378119054241E-02
  4.60573603910869E+01  -2.17120562600353E-02  -2.17120562600353E-02
  4.61119306048204E+01  -2.16863615746217E-02  -2.16863615746217E-02
  4.61665008185539E+01  -2.16607276330137E-02  -2.16607276330137E-02
  4.62210710322874E+01  -2.16351542200625E-02  -2.16351542200625E-02
  4.62756412460209E+01  -2.16096411216341E-02  -2.16096411216341E-02
  4.63302114597544E+01  -2.15841881246035E-02  -2.15841881246035E-02
  4.63847816734880E+01  -2.15587950168486E-02  -2.15587950168485E-02
  4.64393518872215E+01  -2.15334615872442E-02  -2.15334615872442E-02
  4.64939221009550E+01  -2.15081876256566E-02  -2.15081876256566E-02
  4.65484923146885E+01  -2.14829729229371E-02  -2.14829729229371E-02
  4.66030625284220E+01  -2.14578172709170E-02  -2.14578172709170E-02
  4.66576327421555E+01  -2.14327204624013E-02  -2.14327204624013E-02
  4.67122029558890E+01  -2.14076822911630E-02  -2.14076822911630E-02
  4.67667731696226E+01  -2.13827025519381E-02  -2.13827025519381E-02
  4.68213433833561E+01  -2.13577810404192E-02  -2.13577810404192E-02
  4.68759135970896E+01  -2.13329175532504E-02  -2.13329175532504E-02
  4.69304838108231E+01  -2.13081118880215E-02  -2.13081118880215E-02
  4.69850540245566E+01  -2.12833638432629E-02  -2.12833638432629E-02
  4.70396242382901E+01  -2.12586732184396E-02  -2.12586732184396E-02
  4.70941944520237E+01  -2.12340398139463E-02  -2.12340398139463E-02
  4.71487646657572E+01  -2.12094634311018E-02  -2.12094634311018E-02
  4.72033348794907E+01  -2.11849438721434E-02  -2.11849438721434E-02
  4.72579050932242E+01  -2.11604809402222E-02  -2.11604809402222E-02
  4.73124753069577E+01  -2.11360744393972E-02  -2.11360744393972E-02
  4.73670455206912E+01  -2.11117241746305E-02  -2.11117241746305E-02
  4.74216157344247E+01  -2.10874299517819E-02  -2.10874299517819E-02
  4.74761859481583E+01  -2.10631915776038E-02  -2.10631915776038E-02
  4.75307561618918E+01  -2.10390088597362E-02  -2.10390088597362E-02
  4.75853263756253E+01  -2.10148816067012E-02  -2.10148816067012E-02
  4.76398965893588E+01  -2.09908096278985E-02  -2.09908096278985E-02
  4.76944668030923E+01  -2.09667927335999E-02  -2.09667927335999E-02
  4.77490370168258E+01  -2.09428307349449E-02  -2.09428307349449E-02
  4.78036072305594E+01  -2.09189234439348E-02  -2.09189234439348E-02
  4.78581774442929E+01  -2.08950706734289E-02  -2.08950706734289E-02
  4.79127476580264E+01  -2.08712722371387E-02  -2.08712722371387E-02
  4.79673178717599E+01  -2.08475279496237E-02  -2.08475279496237E-02
  4.80218880854934E+01  -2.08238376262861E-02  -2.08238376262861E-02
  4.80764582992269E+01  -2.08002010833664E-02  -2.08002010833664E-02
  4.81310285129604E+01  -2.07766181379383E-02  -2.07766181379383E-02
  4.81855987266940E+01  -2.07530886079043E-02  -2.07530886079043E-02
  4.82401689404275E+01  -2.07296123119908E-02  -2.07296123119908E-02
  4.82947391541610E+01  -2.07061890697435E-02  -2.07061890697435E-02
  4.83493093678945E+01  -2.06828187015228E-02  -2.06828187015228E-02
  4.84038795816280E+01  -2.06595010284993E-02  -2.06595010284993E-02
  4.84584497953615E+01  -2.06362358726490E-02  -2.06362358726490E-02
  4.85130200090950E+01  -2.06130230567490E-02  -2.06130230567490E-02
  4.85675902228286E+01  -2.05898624043728E-02  -2.05898624043728E-02
  4.86221604365621E+01  -2.05667537398860E-02  -2.05667537398860E-02
  4.86767306502956E+01  -2.05436968884419E-02  -2.05436968884419E-02
  4.87313008640291E+01  -2.05206916759767E-02  -2.05206916759767E-02
  4.87858710777626E+01  -2.04977379292058E-02  -2.04977379292058E-02
  4.88404412914961E+01  -2.04748354756187E-02  -2.04748354756187E-02
  4.88950115052297E+01  -2.04519841434753E-02  -2.04519841434753E-02
  4.89495817189632E+01  -2.04291837618011E-02  -2.04291837618011E-02
  4.90041519326967E+01  -2.04064341603834E-02  -2.04064341603834E-02
  4.90587221464302E+01  -2.03837351697667E-02  -2.03837351697667E-02
  4.91132923601637E+01  -2.03610866212486E-02  -2.03610866212486E-02
  4.91678625738972E+01  -2.03384883468758E-02  -2.03384883468758E-02
  4.92224327876307E+01  -2.03159401794397E-02  -2.03159401794398E-02
  4.92770030013643E+01  -2.02934419524725E-02  -2.02934419524725E-02
  4.93315732150978E+01  -2.02709935002428E-02  -2.02709935002428E-02
  4.93861434288313E+01  -2.02485946577519E-02  -2.02485946577519E-02
  4.94407136425648E+01  -2.02262452607293E-02  -2.02262452607293E-02
  4.94952838562983E+01  -2.02039451456292E-02  -2.02039451456292E-02
  4.95498540700318E+01  -2.01816941496263E-02  -2.01816941496263E-02
  4.96044242837654E+01  -2.01594921106116E-02  -2.01594921106116E-02
  4.96589944974989E+01  -2.01373388671888E-02  -2.01373388671888E-02
  4.97135647112324E+01  -2.01152342586702E-02  -2.01152342586702E-02
  4.97681349249659E+01  -2.00931781250729E-02  -2.00931781250729E-02
  4.98227051386994E+01  -2.00711703071148E-02  -2.00711703071148E-02
  4.98772753524329E+01  -2.00492106462111E-02  -2.00492106462111E-02
  4.99318455661664E+01  -2.00272989844700E-02  -2.00272989844700E-02
  4.99864157799000E+01  -2.00054351646895E-02  -2.00054351646895E-02
  5.00409859936335E+01  -1.99836190303530E-02  -1.99836190303530E-02
  5.00955562073670E+01  -1.99618504256260E-02  -1.99618504256260E-02
  5.01501264211005E+01  -1.99401291953524E-02  -1.99401291953524E-02
  5.02046966348340E+01  -1.99184551850506E-02  -1.99184551850506E-02
  5.02592668485675E+01  -1.98968282409098E-02  -1.98968282409098E-02
  5.03138370623010E+01  -1.98752482097867E-02  -1.98752482097867E-02
  5.03684072760346E+01  -1.98537149392016E-02  -1.98537149392016E-02
  5.04229774897681E+01  -1.98322282773349E-02  -1.98322282773349E-02
  5.04775477035016E+01  -1.98107880730234E-02  -1.98107880730234E-02
  5.05321179172351E+01  -1.97893941757570E-02  -1.97893941757570E-02
  5.05866881309686E+01  -1.97680464356751E-02  -1.97680464356751E-02
  5.06412583447021E+01  -1.97467447035628E-02  -1.97467447035628E-02
  5.06958285584357E+01  -1.97254888308478E-02  -1.97254888308479E-02
  5.07503987721692E+01  -1.97042786695971E-02  -1.97042786695971E-02
  5.08049689859027E+01  -1.96831140725129E-02  -1.96831140725128E-02
  5.08595391996362E+01  -1.96619948929296E-02  -1.96619948929296E-02
  5.09141094133697E+01  -1.96409209848107E-02  -1.96409209848107E-02
  5.09686796271032E+01  -1.96198922027448E-02  -1.96198922027448E-02
  5.10232498408367E+01  -1.95989084019428E-02  -1.95989084019428E-02
  5.10778200545703E+01  -1.95779694382342E-02  -1.95779694382342E-02
  5.11323902683038E+01  -1.95570751680640E-02  -1.95570751680640E-02
  5.11869604820373E+01  -1.95362254484894E-02  -1.95362254484894E-02
  5.12415306957708E+01  -1.95154201371766E-02  -1.95154201371766E-02
  5.12961009095043E+01  -1.94946590923973E-02  -1.94946590923973E-02
  5.13506711232378E+01  -1.94739421730258E-02  -1.94739421730258E-02
  5.14052413369714E+01  -1.94532692385355E-02  -1.94532692385355E-02
  5.14598115507049E+01  -1.94326401489961E-02  -1.94326401489961E-02
  5.15143817644384E+01  -1.94120547650700E-02  -1.94120547650700E-02
  5.15689519781719E+01  -1.93915129480095E-02  -1.93915129480095E-02
  5.16235221919054E+01  -1.93710145596536E-02  -1.93710145596536E-02
  5.16780924056389E+01  -1.93505594624248E-02  -1.93505594624248E-02
  5.17326626193724E+01  -1.93301475193262E-02  -1.93301475193262E-02
  5.17872328331060E+01  -1.93097785939381E-02  -1.93097785939381E-02
  5.18418030468395E+01  -1.92894525504156E-02  -1.92894525504156E-02
  5.18963732605730E+01  -1.92691692534847E-02  -1.92691692534847E-02
  5.19509434743065E+01  -1.92489285684402E-02  -1.92489285684402E-02
  5.20055136880400E+01  -1.92287303611420E-02  -1.92287303611420E-02
  5.20600839017735E+01  -1.92085744980125E-02  -1.92085744980125E-02
  5.21146541155071E+01  -1.91884608460338E-02  -1.91884608460338E-02
  5.21692243292406E+01  -1.91683892727442E-02  -1.91683892727442E-02
  5.22237945429741E+01  -1.91483596462359E-02  -1.91483596462359E-02
  5.22783647567076E+01  -1.91283718351518E-02  -1.91283718351518E-02
  5.23329349704411E+01  -1.91084257086828E-02  -1.91084257086828E-02
  5.23875051841746E+01  -1.90885211365645E-02  -1.90885211365645E-02
  5.24420753979081E+01  -1.90686579890751E-02  -1.90686579890751E-02
  5.24966456116417E+01  -1.90488361370320E-02  -1.90488361370320E-02
  5.25512158253752E+01  -1.90290554517891E-02  -1.90290554517891E-02
  5.26057860391087E+01  -1.90093158052342E-02  -1.90093158052343E-02
  5.26603562528422E+01  -1.89896170697863E-02  -1.89896170697863E-02
  5.27149264665757E+01  -1.89699591183923E-02  -1.89699591183923E-02
  5.27694966803092E+01  -1.89503418245251E-02  -1.89503418245250E-02
  5.28240668940428E+01  -1.89307650621799E-02  -1.89307650621799E-02
  5.28786371077763E+01  -1.89112287058726E-02  -1.89112287058726E-02
  5.29332073215098E+01  -1.88917326306362E-02  -1.88917326306362E-02
  5.29877775352433E+01  -1.88722767120187E-02  -1.88722767120187E-02
  5.30423477489768E+01  -1.88528608260800E-02  -1.88528608260800E-02
  5.30969179627103E+01  -1.88334848493898E-02  -1.88334848493898E-02
  5.31514881764438E+01  -1.88141486590245E-02  -1.88141486590246E-02
  5.32060583901774E+01  -1.87948521325649E-02  -1.87948521325649E-02
  5.32606286039109E+01  -1.87755951480935E-02  -1.87755951480935E-02
  5.33151988176444E+01  -1.87563775841919E-02  -1.87563775841919E-02
  5.33697690313779E+01  -1.87371993199383E-02  -1.87371993199383E-02
  5.34243392451114E+01  -1.87180602349051E-02  -1.87180602349051E-02
  5.34789094588449E+01  -1.86989602091560E-02  -1.86989602091560E-02
  5.35334796725785E+01  -1.86798991232440E-02  -1.86798991232440E-02
  5.35880498863120E+01  -1.86608768582085E-02  -1.86608768582085E-02
  5.36426201000455E+01  -1.86418932955729E-02  -1.86418932955729E-02
  5.36971903137790E+01  -1.86229483173423E-02  -1.86229483173423E-02
  5.37517605275125E+01  -1.86040418060011E-02  -1.86040418060011E-02
  5.38063307412460E+01  -1.85851736445101E-02  -1.85851736445101E-02
  5.38609009549795E+01  -1.85663437163048E-02  -1.85663437163048E-02
  5.39154711687131E+01  -1.85475519052924E-02  -1.85475519052924E-02
  5.39700413824466E+01  -1.85287980958496E-02  -1.85287980958496E-02
  5.40246115961801E+01  -1.85100821728204E-02  -1.85100821728204E-02
  5.40791818099136E+01  -1.84914040215136E-02  -1.84914040215136E-02
  5.41337520236471E+01  -1.84727635277003E-02  -1.84727635277003E-02
  5.41883222373806E+01  -1.84541605776119E-02  -1.84541605776119E-02
  5.42428924511141E+01  -1.84355950579376E-02  -1.84355950579376E-02
  5.42974626648477E+01  -1.84170668558220E-02  -1.84170668558220E-02
  5.43520328785812E+01  -1.83985758588632E-02  -1.83985758588631E-02
  5.44066030923147E+01  -1.83801219551098E-02  -1.83801219551098E-02
  5.44611733060482E+01  -1.83617050330597E-02  -1.83617050330597E-02
  5.45157435197817E+01  -1.83433249816567E-02  -1.83433249816567E-02
  5.45703137335152E+01  -1.83249816902891E-02  -1.83249816902891E-02
  5.46248839472488E+01  -1.83066750487873E-02  -1.83066750487873E-02
  5.46794541609823E+01  -1.82884049474212E-02  -1.82884049474212E-02
  5.47340243747158E+01  -1.82701712768986E-02  -1.82701712768986E-02
  5.47885945884493E+01  -1.82519739283625E-02  -1.82519739283625E-02
  5.48431648021828E+01  -1.82338127933893E-02  -1.82338127933893E-02
  5.48977350159163E+01  -1.82156877639865E-02  -1.82156877639865E-02
  5.49523052296498E+01  -1.81975987325905E-02  -1.81975987325905E-02
  5.50068754433834E+01  -1.81795455920645E-02  -1.81795455920645E-02
  5.50614456571169E+01  -1.81615282356966E-02  -1.81615282356966E-02
  5.51160158708504E+01  -1.81435465571973E-02  -1.81435465571973E-02
  5.51705860845839E+01  -1.81256004506979E-02  -1.81256004506979E-02
  5.52251562983174E+01  -1.81076898107479E-02  -1.81076898107478E-02
  5.52797265120509E+01  -1.80898145323132E-02  -1.80898145323132E-02
  5.53342967257844E+01  -1.80719745107743E-02  -1.80719745107743E-02
  5.53888669395180E+01  -1.80541696419238E-02  -1.80541696419238E-02
  5.54434371532515E+01  -1.80363998219644E-02  -1.80363998219644E-02
  5.54980073669850E+01  -1.80186649475074E-02  -1.80186649475074E-02
  5.55525775807185E+01  -1.80009649155701E-02  -1.80009649155701E-02
  5.56071477944520E+01  -1.79832996235741E-02  -1.79832996235741E-02
  5.56617180081855E+01  -1.79656689693434E-02  -1.79656689693434E-02
  5.57162882219191E+01  -1.79480728511020E-02  -1.79480728511020E-02
  5.57708584356526E+01  -1.79305111674726E-02  -1.79305111674726E-02
  5.58254286493861E+01  -1.79129838174740E-02  -1.79129838174740E-02
  5.58799988631196E+01  -1.78954907005196E-02  -1.78954907005196E-02
  5.59345690768531E+01  -1.78780317164153E-02  -1.78780317164153E-02
  5.59891392905866E+01  -1.78606067653576E-02  -1.78606067653576E-02
  5.60437095043201E+01  -1.78432157479318E-02  -1.78432157479318E-02
  5.60982797180537E+01  -1.78258585651099E-02  -1.78258585651099E-02
  5.61528499317872E+01  -1.78085351182490E-02  -1.78085351182490E-02
  5.62074201455207E+01  -1.77912453090892E-02  -1.77912453090892E-02
  5.62619903592542E+01  -1.77739890397517E-02  -1.77739890397517E-02
  5.63165605729877E+01  -1.77567662127373E-02  -1.77567662127373E-02
  5.63711307867212E+01  -1.77395767309241E-02  -1.77395767309241E-02
  5.64257010004548E+01  -1.77224204975662E-02  -1.77224204975662E-02
  5.64802712141883E+01  -1.77052974162913E-02  -1.77052974162913E-02
  5.65348414279218E+01  -1.76882073910994E-02  -1.76882073910994E-02
  5.65894116416553E+01  -1.76711503263608E-02  -1.76711503263608E-02
  5.66439818553888E+01  -1.76541261268140E-02  -1.76541261268140E-02
  5.66985520691223E+01  -1.76371346975648E-02  -1.76371346975648E-02
  5.67531222828558E+01  -1.76201759440834E-02  -1.76201759440834E-02
  5.68076924965894E+01  -1.76032497722036E-02  -1.76032497722036E-02
  5.68622627103229E+01  -1.75863560881206E-02  -1.75863560881206E-02
  5.69168329240564E+01  -1.75694947983893E-02  -1.75694947983893E-02
  5.69714031377899E+01  -1.75526658099226E-02  -1.75526658099226E-02
  5.70259733515234E+01  -1.75358690299897E-02  -1.75358690299897E-02
  5.70805435652569E+01  -1.75191043662147E-02  -1.75191043662147E-02
  5.71351137789905E+01  -1.75023717265742E-02  -1.75023717265742E-02
  5.71896839927240E+01  -1.74856710193962E-02  -1.74856710193962E-02
  5.72442542064575E+01  -1.74690021533584E-02  -1.74690021533584E-02
  5.72988244201910E+01  -1.74523650374862E-02  -1.74523650374862E-02
  5.73533946339245E+01  -1.74357595811513E-02  -1.74357595811513E-02
  5.74079648476580E+01  -1.74191856940700E-02  -1.74191856940700E-02
  5.74625350613915E+01  -1.74026432863017E-02  -1.74026432863017E-02
  5.75171052751251E+01  -1.73861322682468E-02  -1.73861322682468E-02
  5.75716754888586E+01  -1.73696525506457E-02  -1.73696525506457E-02
  5.76262457025921E+01  -1.73532040445768E-02  -1.73532040445768E-02
  5.76808159163256E+01  -1.73367866614551E-02  -1.73367866614551E-02
  5.77353861300591E+01  -1.73204003130303E-02  -1.73204003130303E-02
  5.77899563437926E+01  -1.73040449113856E-02  -1.73040449113856E-02
  5.78445265575262E+01  -1.72877203689359E-02  -1.72877203689359E-02
  5.78990967712597E+01  -1.72714265984264E-02  -1.72714265984264E-02
  5.79536669849932E+01  -1.72551635129309E-02  -1.72551635129309E-02
  5.80082371987267E+01  -1.72389310258501E-02  -1.72389310258501E-02
  5.80628074124602E+01  -1.72227290509105E-02  -1.72227290509105E-02
  5.81173776261937E+01  -1.72065575021626E-02  -1.72065575021626E-02
  5.81719478399272E+01  -1.71904162939793E-02  -1.71904162939793E-02
  5.82265180536608E+01  -1.71743053410546E-02  -1.71743053410546E-02
  5.82810882673943E+01  -1.71582245584020E-02  -1.71582245584020E-02
  5.83356584811278E+01  -1.71421738613529E-02  -1.71421738613529E-02
  5.83902286948613E+01  -1.71261531655554E-02  -1.71261531655554E-02
  5.84447989085948E+01  -1.71101623869723E-02  -1.71101623869723E-02
  5.84993691223283E+01  -1.70942014418804E-02  -1.70942014418804E-02
  5.85539393360619E+01  -1.70782702468684E-02  -1.70782702468684E-02
  5.86085095497954E+01  -1.70623687188355E-02  -1.70623687188355E-02
  5.86630797635289E+01  -1.70464967749904E-02  -1.70464967749904E-02
  5.87176499772624E+01  -1.70306543328494E-02  -1.70306543328494E-02
  5.87722201909959E+01  -1.70148413102353E-02  -1.70148413102353E-02
  5.88267904047294E+01  -1.69990576252755E-02  -1.69990576252755E-02
  5.88813606184629E+01  -1.69833031964013E-02  -1.69833031964013E-02
  5.89359308321965E+01  -1.69675779423459E-02  -1.69675779423459E-02
  5.89905010459300E+01  -1.69518817821432E-02  -1.69518817821432E-02
  5.90450712596635E+01  -1.69362146351265E-02  -1.69362146351265E-02
  5.90996414733970E+01  -1.69205764209270E-02  -1.69205764209270E-02
  5.91542116871305E+01  -1.69049670594724E-02  -1.69049670594724E-02
  5.92087819008640E+01  -1.68893864709858E-02  -1.68893864709858E-02
  5.92633521145975E+01  -1.68738345759838E-02  -1.68738345759838E-02
  5.93179223283311E+01  -1.68583112952759E-02  -1.68583112952759E-02
  5.93724925420646E+01  -1.68428165499623E-02  -1.68428165499623E-02
  5.94270627557981E+01  -1.68273502614334E-02  -1.68273502614334E-02
  5.94816329695316E+01  -1.68119123513679E-02  -1.68119123513679E-02
  5.95362031832651E+01  -1.67965027417316E-02  -1.67965027417316E-02
  5.95907733969986E+01  -1.67811213547761E-02  -1.67811213547761E-02
  5.96453436107322E+01  -1.67657681130379E-02  -1.67657681130379E-02
  5.96999138244657E+01  -1.67504429393362E-02  -1.67504429393362E-02
  5.97544840381992E+01  -1.67351457567725E-02  -1.67351457567725E-02
  5.98090542519327E+01  -1.67198764887289E-02  -1.67198764887289E-02
  5.98636244656662E+01  -1.67046350588667E-02  -1.67046350588667E-02
  5.99181946793997E+01  -1.66894213911256E-02  -1.66894213911256E-02
  5.99727648931332E+01  -1.66742354097218E-02  -1.66742354097218E-02
  6.00273351068668E+01  -1.66590770391472E-02  -1.66590770391472E-02
  6.00819053206003E+01  -1.66439462041682E-02  -1.66439462041682E-02
  6.01364755343338E+01  -1.66288428298241E-02  -1.66288428298241E-02
  6.01910457480673E+01  -1.66137668414261E-02  -1.66137668414261E-02
  6.02456159618008E+01  -1.65987181645559E-02  -1.65987181645559E-02
  6.03001861755343E+01  -1.65836967250647E-02  -1.65836967250647E-02
  6.03547563892679E+01  -1.65687024490719E-02  -1.65687024490719E-02
  6.04093266030014E+01  -1.65537352629638E-02  -1.65537352629638E-02
  6.04638968167349E+01  -1.65387950933924E-02  -1.65387950933924E-02
  6.05184670304684E+01  -1.65238818672744E-02  -1.65238818672744E-02
  6.05730372442019E+01  -1.65089955117897E-02  -1.65089955117897E-02
  6.06276074579354E+01  -1.64941359543805E-02  -1.64941359543805E-02
  6.06821776716689E+01  -1.64793031227499E-02  -1.64793031227499E-02
  6.07367478854025E+01  -1.64644969448610E-02  -1.64644969448610E-02
  6.07913180991360E+01  -1.64497173489353E-02  -1.64497173489353E-02
  6.08458883128695E+01  -1.64349642634520E-02  -1.64349642634520E-02
  6.09004585266030E+01  -1.64202376171465E-02  -1.64202376171466E-02
  6.09550287403365E+01  -1.64055373390097E-02  -1.64055373390097E-02
  6.10095989540700E+01  -1.63908633582862E-02  -1.63908633582862E-02
  6.10641691678035E+01  -1.63762156044736E-02  -1.63762156044736E-02
  6.11187393815371E+01  -1.63615940073215E-02  -1.63615940073215E-02
  6.11733095952706E+01  -1.63469984968299E-02  -1.63469984968299E-02
  6.12278798090041E+01  -1.63324290032486E-02  -1.63324290032486E-02
  6.12824500227376E+01  -1.63178854570757E-02  -1.63178854570757E-02
  6.13370202364711E+01  -1.63033677890567E-02  -1.63033677890567E-02
  6.13915904502046E+01  -1.62888759301832E-02  -1.62888759301831E-02
  6.14461606639382E+01  -1.62744098116920E-02  -1.62744098116920E-02
  6.15007308776717E+01  -1.62599693650642E-02  -1.62599693650642E-02
  6.15553010914052E+01  -1.62455545220236E-02  -1.62455545220236E-02
  6.16098713051387E+01  -1.62311652145359E-02  -1.62311652145359E-02
  6.16644415188722E+01  -1.62168013748078E-02  -1.62168013748078E-02
  6.17190117326057E+01  -1.62024629352856E-02  -1.62024629352856E-02
  6.17735819463392E+01  -1.61881498286544E-02  -1.61881498286544E-02
  6.18281521600728E+01  -1.61738619878370E-02  -1.61738619878370E-02
  6.18827223738063E+01  -1.61595993459926E-02  -1.61595993459926E-02
  6.19372925875398E+01  -1.61453618365162E-02  -1.61453618365162E-02
  6.19918628012733E+01  -1.61311493930371E-02  -1.61311493930371E-02
  6.20464330150068E+01  -1.61169619494184E-02  -1.61169619494184E-02
  6.21010032287403E+01  -1.61027994397553E-02  -1.61027994397553E-02
  6.21555734424739E+01  -1.60886617983747E-02  -1.60886617983747E-02
  6.22101436562074E+01  -1.60745489598338E-02  -1.60745489598338E-02
  6.22647138699409E+01  -1.60604608589194E-02  -1.60604608589194E-02
  6.23192840836744E+01  -1.60463974306465E-02  -1.60463974306465E-02
  6.23738542974079E+01  -1.60323586102576E-02  -1.60323586102576E-02
  6.24284245111414E+01  -1.60183443332217E-02  -1.60183443332217E-02
  6.24829947248749E+01  -1.60043545352331E-02  -1.60043545352331E-02
  6.25375649386085E+01  -1.59903891522107E-02  -1.59903891522108E-02
  6.25921351523420E+01  -1.59764481202968E-02  -1.59764481202968E-02
  6.26467053660755E+01  -1.59625313758562E-02  -1.59625313758562E-02
  6.27012755798090E+01  -1.59486388554752E-02  -1.59486388554752E-02
  6.27558457935425E+01  -1.59347704959607E-02  -1.59347704959607E-02
