# r(a.u.)  R_2s  R_3s  R_4s  R_2p  R_3p
  6.63029096862210E+01   2.39021666140352E-11   5.49068743072655E-08  -2.11229703021133E-04   2.99006295075856E-12  -1.22028185347101E-06
  6.63574798999545E+01   2.33972417439439E-11   5.37263714588050E-08  -2.08809213296809E-04   2.91402395079042E-12  -1.20126348321729E-06
  6.64120501136880E+01   2.29028761810834E-11   5.25693021571175E-08  -2.06415831541275E-04   2.83991485019503E-12  -1.18253896823385E-06
  6.64666203274216E+01   2.24188515183180E-11   5.14352230377334E-08  -2.04049262570708E-04   2.76768677071788E-12  -1.16410381250403E-06
  6.65211905411551E+01   2.19449538117900E-11   5.03236988557445E-08  -2.01709214302759E-04   2.69729206923665E-12  -1.14595358802874E-06
  6.65757607548886E+01   2.14809734909210E-11   4.92343023406848E-08  -1.99395397725486E-04   2.62868430662575E-12  -1.12808393381096E-06
  6.66303309686221E+01   2.10267052702001E-11   4.81666140539540E-08  -1.97107526866575E-04   2.56181821740386E-12  -1.11049055485506E-06
  6.66849011823556E+01   2.05819480627264E-11   4.71202222487393E-08  -1.94845318762858E-04   2.49664968014442E-12  -1.09316922118085E-06
  6.67394713960891E+01   2.01465048954692E-11   4.60947227323934E-08  -1.92608493430110E-04   2.43313568863037E-12  -1.07611576685220E-06
  6.67940416098227E+01   1.97201828262134E-11   4.50897187312255E-08  -1.90396773833126E-04   2.37123432373415E-12  -1.05932608901988E-06
  6.68486118235562E+01   1.93027928621577E-11   4.41048207576647E-08  -1.88209885856092E-04   2.31090472600497E-12  -1.04279614697851E-06
  6.69031820372897E+01   1.88941498801318E-11   4.31396464797539E-08  -1.86047558273217E-04   2.25210706894548E-12  -1.02652196123741E-06
  6.69577522510232E+01   1.84940725484022E-11   4.21938205929351E-08  -1.83909522719657E-04   2.19480253296072E-12  -1.01049961260510E-06
  6.70123224647567E+01   1.81023832500352E-11   4.12669746940855E-08  -1.81795513662703E-04   2.13895327996223E-12  -9.94725241287320E-07
  6.70668926784902E+01   1.77189080077856E-11   4.03587471577661E-08  -1.79705268373244E-04   2.08452242861122E-12  -9.79195045998314E-07
  6.71214628922237E+01   1.73434764104832E-11   3.94687830146454E-08  -1.77638526897499E-04   2.03147403018438E-12  -9.63905283085212E-07
  6.71760331059573E+01   1.69759215408857E-11   3.85967338320590E-08  -1.75595032029013E-04   1.97977304504710E-12  -9.48852265665335E-07
  6.72306033196908E+01   1.66160799049704E-11   3.77422575966695E-08  -1.73574529280926E-04   1.92938531971855E-12  -9.34032362776208E-07
  6.72851735334243E+01   1.62637913626366E-11   3.69050185991902E-08  -1.71576766858493E-04   1.88027756451397E-12  -9.19441998538115E-07
  6.73397437471578E+01   1.59188990597897E-11   3.60846873211361E-08  -1.69601495631872E-04   1.83241733174951E-12  -9.05077651329006E-07
  6.73943139608913E+01   1.55812493617821E-11   3.52809403235694E-08  -1.67648469109168E-04   1.78577299449574E-12  -8.90935852971583E-07
  6.74488841746248E+01   1.52506917881820E-11   3.44934601378016E-08  -1.65717443409734E-04   1.74031372586576E-12  -8.77013187932379E-07
  6.75034543883583E+01   1.49270789488449E-11   3.37219351580216E-08  -1.63808177237719E-04   1.69600947882481E-12  -8.63306292532676E-07
  6.75580246020919E+01   1.46102664812633E-11   3.29660595358147E-08  -1.61920431855878E-04   1.65283096650797E-12  -8.49811854171059E-07
  6.76125948158254E+01   1.43001129891676E-11   3.22255330765404E-08  -1.60053971059622E-04   1.61074964303350E-12  -8.36526610557467E-07
  6.76671650295589E+01   1.39964799823545E-11   3.15000611375365E-08  -1.58208561151318E-04   1.56973768479912E-12  -8.23447348958564E-07
  6.77217352432924E+01   1.36992318177190E-11   3.07893545281183E-08  -1.56383970914839E-04   1.52976797224929E-12  -8.10570905454249E-07
  6.77763054570259E+01   1.34082356414663E-11   3.00931294113415E-08  -1.54579971590347E-04   1.49081407210154E-12  -7.97894164205179E-07
  6.78308756707594E+01   1.31233613324792E-11   2.94111072074982E-08  -1.52796336849325E-04   1.45285022002040E-12  -7.85414056731102E-07
  6.78854458844930E+01   1.28444814468200E-11   2.87430144993162E-08  -1.51032842769844E-04   1.41585130372764E-12  -7.73127561199885E-07
  6.79400160982265E+01   1.25714711633433E-11   2.80885829388326E-08  -1.49289267812067E-04   1.37979284653791E-12  -7.61031701727044E-07
  6.79945863119600E+01   1.23042082303982E-11   2.74475491559109E-08  -1.47565392793986E-04   1.34465099130902E-12  -7.49123547685656E-07
  6.80491565256935E+01   1.20425729135985E-11   2.68196546683752E-08  -1.45861000867396E-04   1.31040248479656E-12  -7.37400213026475E-07
  6.81037267394270E+01   1.17864479446401E-11   2.62046457937324E-08  -1.44175877494095E-04   1.27702466240256E-12  -7.25858855608123E-07
  6.81582969531605E+01   1.15357184711435E-11   2.56022735624545E-08  -1.42509810422313E-04   1.24449543330842E-12  -7.14496676537196E-07
  6.82128671668940E+01   1.12902720075039E-11   2.50122936327950E-08  -1.40862589663371E-04   1.21279326598239E-12  -7.03310919518149E-07
  6.82674373806276E+01   1.10499983867256E-11   2.44344662071119E-08  -1.39234007468557E-04   1.18189717405216E-12  -6.92298870212819E-07
  6.83220075943611E+01   1.08147897132247E-11   2.38685559496711E-08  -1.37623858306235E-04   1.15178670253348E-12  -6.81457855609429E-07
  6.83765778080946E+01   1.05845403165780E-11   2.33143319059053E-08  -1.36031938839163E-04   1.12244191440577E-12  -6.70785243400966E-07
  6.84311480218281E+01   1.03591467062014E-11   2.27715674231024E-08  -1.34458047902041E-04   1.09384337752605E-12  -6.60278441372757E-07
  6.84857182355616E+01   1.01385075269385E-11   2.22400400724984E-08  -1.32901986479266E-04   1.06597215187267E-12  -6.49934896799147E-07
  6.85402884492951E+01   9.92252351554163E-12   2.17195315727512E-08  -1.31363557682904E-04   1.03880977711057E-12  -6.39752095849117E-07
  6.85948586630286E+01   9.71109745802773E-12   2.12098277147706E-08  -1.29842566730884E-04   1.01233826046990E-12  -6.29727563000732E-07
  6.86494288767622E+01   9.50413414789154E-12   2.07107182878812E-08  -1.28338820925387E-04   9.86540064930331E-13  -6.19858860464273E-07
  6.87039990904957E+01   9.30154034515937E-12   2.02219970072946E-08  -1.26852129631458E-04   9.61398097703074E-13  -6.10143587613944E-07
  6.87585693042292E+01   9.10322473626665E-12   1.97434614428685E-08  -1.25382304255818E-04   9.36895699003396E-13  -6.00579380428009E-07
  6.88131395179627E+01   8.90909789474296E-12   1.92749129491308E-08  -1.23929158225882E-04   9.13016631106160E-13  -5.91163910937257E-07
  6.88677097316962E+01   8.71907224268861E-12   1.88161565965452E-08  -1.22492506968987E-04   8.89745067677342E-13  -5.81894886681655E-07
  6.89222799454298E+01   8.53306201302696E-12   1.83670011039979E-08  -1.21072167891808E-04   8.67065583374559E-13  -5.72770050175080E-07
  6.89768501591633E+01   8.35098321251723E-12   1.79272587724839E-08  -1.19667960359992E-04   8.44963143709859E-13  -5.63787178378011E-07
  6.90314203728968E+01   8.17275358551254E-12   1.74967454199719E-08  -1.18279705677974E-04   8.23423095168163E-13  -5.54944082178055E-07
  6.90859905866303E+01   7.99829257844861E-12   1.70752803174264E-08  -1.16907227068999E-04   8.02431155574931E-13  -5.46238605878210E-07
  6.91405608003638E+01   7.82752130504837E-12   1.66626861259688E-08  -1.15550349655337E-04   7.81973404706791E-13  -5.37668626692735E-07
  6.91951310140973E+01   7.66036251222843E-12   1.62587888351553E-08  -1.14208900438686E-04   7.62036275139009E-13  -5.29232054250522E-07
  6.92497012278308E+01   7.49674054669346E-12   1.58634177023540E-08  -1.12882708280774E-04   7.42606543323840E-13  -5.20926830105864E-07
  6.93042714415644E+01   7.33658132220469E-12   1.54764051932007E-08  -1.11571603884146E-04   7.23671320893964E-13  -5.12750927256508E-07
  6.93588416552979E+01   7.17981228750921E-12   1.50975869231154E-08  -1.10275419773136E-04   7.05218046185326E-13  -5.04702349668877E-07
  6.94134118690314E+01   7.02636239491698E-12   1.47268015998606E-08  -1.08993990275032E-04   6.87234475973873E-13  -4.96779131810375E-07
  6.94679820827649E+01   6.87616206951253E-12   1.43638909671233E-08  -1.07727151501421E-04   6.69708677420792E-13  -4.88979338188655E-07
  6.95225522964984E+01   6.72914317898882E-12   1.40086997491021E-08  -1.06474741329718E-04   6.52629020221013E-13  -4.81301062897754E-07
  6.95771225102319E+01   6.58523900409085E-12   1.36610755960837E-08  -1.05236599384872E-04   6.35984168949855E-13  -4.73742429170993E-07
  6.96316927239654E+01   6.44438420965686E-12   1.33208690309891E-08  -1.04012567021261E-04   6.19763075602823E-13  -4.66301588940546E-07
  6.96862629376990E+01   6.30651481624522E-12   1.29879333968744E-08  -1.02802487304755E-04   6.03954972323706E-13  -4.58976722403575E-07
  6.97408331514325E+01   6.17156817233532E-12   1.26621248053681E-08  -1.01606204994961E-04   5.88549364316222E-13  -4.51766037594838E-07
  6.97954033651660E+01   6.03948292709113E-12   1.23433020860303E-08  -1.00423566527639E-04   5.73536022934594E-13  -4.44667769965678E-07
  6.98499735788995E+01   5.91019900367597E-12   1.20313267366152E-08  -9.92544199972958E-05   5.58904978948559E-13  -4.37680181969286E-07
  6.99045437926330E+01   5.78365757310777E-12   1.17260628742235E-08  -9.80986151399450E-05   5.44646515978400E-13  -4.30801562652166E-07
  6.99591140063665E+01   5.65980102864387E-12   1.14273771873271E-08  -9.69560033160405E-05   5.30751164095739E-13  -4.24030227251693E-07
  7.00136842201000E+01   5.53857296068476E-12   1.11351388886528E-08  -9.58264374935767E-05   5.17209693585905E-13  -4.17364516799685E-07
  7.00682544338336E+01   5.41991813218655E-12   1.08492196689077E-08  -9.47097722313566E-05   5.04013108867804E-13  -4.10802797731895E-07
  7.01228246475671E+01   5.30378245457189E-12   1.05694936513333E-08  -9.36058636624240E-05   4.91152642567337E-13  -4.04343461503341E-07
  7.01773948613006E+01   5.19011296412935E-12   1.02958373470735E-08  -9.25145694776604E-05   4.78619749740487E-13  -3.97984924209378E-07
  7.02319650750341E+01   5.07885779889168E-12   1.00281296113408E-08  -9.14357489095443E-05   4.66406102242310E-13  -3.91725626212448E-07
  7.02865352887676E+01   4.96996617598310E-12   9.76625160036909E-09  -9.03692627160703E-05   4.54503583238148E-13  -3.85564031774396E-07
  7.03411055025011E+01   4.86338836942652E-12   9.51008672913652E-09  -8.93149731648287E-05   4.42904281853491E-13  -3.79498628694295E-07
  7.03956757162346E+01   4.75907568840127E-12   9.25952062984734E-09  -8.82727440172419E-05   4.31600487958986E-13  -3.73527927951684E-07
  7.04502459299682E+01   4.65698045594244E-12   9.01444111115770E-09  -8.72424405129585E-05   4.20584687087186E-13  -3.67650463355151E-07
  7.05048161437017E+01   4.55705598807299E-12   8.77473811813321E-09  -8.62239293544010E-05   4.09849555477730E-13  -3.61864791196165E-07
  7.05593863574352E+01   4.45925657335983E-12   8.54030369292498E-09  -8.52170786914678E-05   3.99387955247706E-13  -3.56169489908098E-07
  7.06139565711687E+01   4.36353745288559E-12   8.31103193615170E-09  -8.42217581063876E-05   3.89192929684046E-13  -3.50563159730352E-07
  7.06685267849022E+01   4.26985480062755E-12   8.08681896897524E-09  -8.32378385987238E-05   3.79257698654879E-13  -3.45044422377512E-07
  7.07230969986358E+01   4.17816570423572E-12   7.86756289585766E-09  -8.22651925705283E-05   3.69575654136842E-13  -3.39611920713460E-07
  7.07776672123693E+01   4.08842814620191E-12   7.65316376798748E-09  -8.13036938116445E-05   3.60140355855425E-13  -3.34264318430367E-07
  7.08322374261028E+01   4.00060098541213E-12   7.44352354736360E-09  -8.03532174851547E-05   3.50945527035496E-13  -3.29000299732500E-07
  7.08868076398363E+01   3.91464393907445E-12   7.23854607152509E-09  -7.94136401129749E-05   3.41985050259244E-13  -3.23818569024769E-07
  7.09413778535698E+01   3.83051756501493E-12   7.03813701891570E-09  -7.84848395615919E-05   3.33252963428806E-13  -3.18717850605939E-07
  7.09959480673033E+01   3.74818324433410E-12   6.84220387487166E-09  -7.75666950279438E-05   3.24743455830969E-13  -3.13696888366448E-07
  7.10505182810368E+01   3.66760316441683E-12   6.65065589822192E-09  -7.66590870254415E-05   3.16450864301340E-13  -3.08754445490755E-07
  7.11050884947704E+01   3.58874030228855E-12   6.46340408849008E-09  -7.57618973701298E-05   3.08369669485504E-13  -3.03889304164158E-07
  7.11596587085039E+01   3.51155840831061E-12   6.28036115368713E-09  -7.48750091669875E-05   3.00494492194710E-13  -2.99100265284001E-07
  7.12142289222374E+01   3.43602199020834E-12   6.10144147868498E-09  -7.39983067963644E-05   2.92820089853697E-13  -2.94386148175233E-07
  7.12687991359709E+01   3.36209629742469E-12   5.92656109416005E-09  -7.31316759005549E-05   2.85341353038347E-13  -2.89745790310222E-07
  7.13233693497044E+01   3.28974730579332E-12   5.75563764609730E-09  -7.22750033705056E-05   2.78053302100895E-13  -2.85178047032782E-07
  7.13779395634379E+01   3.21894170252434E-12   5.58859036584447E-09  -7.14281773326570E-05   2.70951083880476E-13  -2.80681791286350E-07
  7.14325097771714E+01   3.14964687149672E-12   5.42534004070697E-09  -7.05910871359169E-05   2.64029968496880E-13  -2.76255913346241E-07
  7.14870799909050E+01   3.08183087885094E-12   5.26580898507382E-09  -6.97636233387654E-05   2.57285346225390E-13  -2.71899320555925E-07
  7.15416502046385E+01   3.01546245887600E-12   5.10992101206525E-09  -6.89456776964888E-05   2.50712724450672E-13  -2.67610937067275E-07
  7.15962204183720E+01   2.95051100018479E-12   4.95760140569271E-09  -6.81371431485433E-05   2.44307724697722E-13  -2.63389703584714E-07
  7.16507906321055E+01   2.88694653217200E-12   4.80877689352225E-09  -6.73379138060445E-05   2.38066079737914E-13  -2.59234577113209E-07
  7.17053608458390E+01   2.82473971174892E-12   4.66337561983234E-09  -6.65478849393841E-05   2.31983630768269E-13  -2.55144530710063E-07
  7.17599310595725E+01   2.76386181034952E-12   4.52132711925744E-09  -6.57669529659716E-05   2.26056324662089E-13  -2.51118553240428E-07
  7.18145012733060E+01   2.70428470120228E-12   4.38256229090856E-09  -6.49950154380987E-05   2.20280211289147E-13  -2.47155649136509E-07
  7.18690714870396E+01   2.64598084686253E-12   4.24701337296255E-09  -6.42319710309275E-05   2.14651440903697E-13  -2.43254838160383E-07
  7.19236417007731E+01   2.58892328699992E-12   4.11461391771165E-09  -6.34777195305995E-05   2.09166261598572E-13  -2.39415155170398E-07
  7.19782119145066E+01   2.53308562643597E-12   3.98529876706526E-09  -6.27321618224649E-05   2.03821016823712E-13  -2.35635649891075E-07
  7.20327821282401E+01   2.47844202342654E-12   3.85900402849581E-09  -6.19951998794311E-05   1.98612142967495E-13  -2.31915386686489E-07
  7.20873523419736E+01   2.42496717818437E-12   3.73566705142096E-09  -6.12667367504294E-05   1.93536166999282E-13  -2.28253444337059E-07
  7.21419225557071E+01   2.37263632163680E-12   3.61522640401424E-09  -6.05466765489984E-05   1.88589704171630E-13  -2.24648915819693E-07
  7.21964927694407E+01   2.32142520441387E-12   3.49762185043665E-09  -5.98349244419831E-05   1.83769455780672E-13  -2.21100908091262E-07
  7.22510629831742E+01   2.27131008606221E-12   3.38279432848173E-09  -5.91313866383489E-05   1.79072206983189E-13  -2.17608541875320E-07
  7.23056331969077E+01   2.22226772448016E-12   3.27068592762667E-09  -5.84359703781091E-05   1.74494824668940E-13  -2.14170951452054E-07
  7.23602034106412E+01   2.17427536556953E-12   3.16123986748233E-09  -5.77485839213648E-05   1.70034255386866E-13  -2.10787284451392E-07
  7.24147736243747E+01   2.12731073309976E-12   3.05440047663500E-09  -5.70691365374566E-05   1.65687523323798E-13  -2.07456701649233E-07
  7.24693438381082E+01   2.08135201878005E-12   2.95011317187309E-09  -5.63975384942257E-05   1.61451728334337E-13  -2.04178376766757E-07
  7.25239140518417E+01   2.03637787253539E-12   2.84832443779162E-09  -5.57337010473860E-05   1.57324044020629E-13  -2.00951496272754E-07
  7.25784842655753E+01   1.99236739298217E-12   2.74898180676813E-09  -5.50775364300025E-05   1.53301715860768E-13  -1.97775259188943E-07
  7.26330544793088E+01   1.94930011809955E-12   2.65203383930312E-09  -5.44289578420788E-05   1.49382059384583E-13  -1.94648876898224E-07
  7.26876246930423E+01   1.90715601609239E-12   2.55743010471867E-09  -5.37878794402491E-05   1.45562458395642E-13  -1.91571572955834E-07
  7.27421949067758E+01   1.86591547644205E-12   2.46512116220882E-09  -5.31542163275768E-05   1.41840363238278E-13  -1.88542582903342E-07
  7.27967651205093E+01   1.82555930114113E-12   2.37505854223546E-09  -5.25278845434564E-05   1.38213289108512E-13  -1.85561154085465E-07
  7.28513353342428E+01   1.78606869610846E-12   2.28719472826354E-09  -5.19088010536190E-05   1.34678814407764E-13  -1.82626545469644E-07
  7.29059055479764E+01   1.74742526278069E-12   2.20148313882956E-09  -5.12968837402395E-05   1.31234579138263E-13  -1.79738027468350E-07
  7.29604757617099E+01   1.70961098987682E-12   2.11787810993745E-09  -5.06920513921459E-05   1.27878283339113E-13  -1.76894881764075E-07
  7.30150459754434E+01   1.67260824533234E-12   2.03633487777589E-09  -5.00942236951280E-05   1.24607685561978E-13  -1.74096401136967E-07
  7.30696161891769E+01   1.63639976839927E-12   1.95680956175144E-09  -4.95033212223453E-05   1.21420601385387E-13  -1.71341889295071E-07
  7.31241864029104E+01   1.60096866190896E-12   1.87925914783177E-09  -4.89192654248340E-05   1.18314901966685E-13  -1.68630660707141E-07
  7.31787566166439E+01   1.56629838469423E-12   1.80364147219349E-09  -4.83419786221109E-05   1.15288512630679E-13  -1.65962040437975E-07
  7.32333268303775E+01   1.53237274416762E-12   1.72991520516911E-09  -4.77713839928734E-05   1.12339411494045E-13  -1.63335363986247E-07
  7.32878970441110E+01   1.49917588905259E-12   1.65803983548781E-09  -4.72074055657955E-05   1.09465628124596E-13  -1.60749977124788E-07
  7.33424672578445E+01   1.46669230226459E-12   1.58797565480477E-09  -4.66499682104179E-05   1.06665242234537E-13  -1.58205235743288E-07
  7.33970374715780E+01   1.43490679393882E-12   1.51968374251381E-09  -4.60989976281324E-05   1.03936382406829E-13  -1.55700505693377E-07
  7.34516076853115E+01   1.40380449460191E-12   1.45312595083845E-09  -4.55544203432581E-05   1.01277224853841E-13  -1.53235162636052E-07
  7.35061778990450E+01   1.37337084848436E-12   1.38826489019620E-09  -4.50161636942105E-05   9.86859922074718E-14  -1.50808591891415E-07
  7.35607481127785E+01   1.34359160697105E-12   1.32506391483139E-09  -4.44841558247606E-05   9.61609523399342E-14  -1.48420188290688E-07
  7.36153183265121E+01   1.31445282218691E-12   1.26348710871152E-09  -4.39583256753844E-05   9.37004172144391E-14  -1.46069356030468E-07
  7.36698885402456E+01   1.28594084071501E-12   1.20349927168259E-09  -4.34386029747021E-05   9.13027417650161E-14  -1.43755508529189E-07
  7.37244587539791E+01   1.25804229744437E-12   1.14506590587869E-09  -4.29249182310044E-05   8.89663228047350E-14  -1.41478068285768E-07
  7.37790289677126E+01   1.23074410954494E-12   1.08815320238127E-09  -4.24172027238677E-05   8.66895979616109E-14  -1.39236466740382E-07
  7.38335991814461E+01   1.20403347056696E-12   1.03272802812366E-09  -4.19153884958547E-05   8.44710446414904E-14  -1.37030144137364E-07
  7.38881693951796E+01   1.17789784466232E-12   9.78757913036396E-10  -4.14194083443017E-05   8.23091790172385E-14  -1.34858549390176E-07
  7.39427396089131E+01   1.15232496092541E-12   9.26211037429093E-10  -4.09291958131897E-05   8.02025550435586E-14  -1.32721139948428E-07
  7.39973098226467E+01   1.12730280785098E-12   8.75056219604525E-10  -4.04446851851009E-05   7.81497634967986E-14  -1.30617381666920E-07
  7.40518800363802E+01   1.10281962790659E-12   8.25262903700835E-10  -3.99658114732574E-05   7.61494310391097E-14  -1.28546748676665E-07
  7.41064502501137E+01   1.07886391221740E-12   7.76801147757718E-10  -3.94925104136428E-05   7.42002193063427E-14  -1.26508723257872E-07
  7.41610204638472E+01   1.05542439536094E-12   7.29641612002570E-10  -3.90247184572056E-05   7.23008240190794E-14  -1.24502795714858E-07
  7.42155906775807E+01   1.03249005026966E-12   6.83755547352640E-10  -3.85623727621428E-05   7.04499741162155E-14  -1.22528464252860E-07
  7.42701608913142E+01   1.01005008323897E-12   6.39114784129320E-10  -3.81054111862645E-05   6.86464309105221E-14  -1.20585234856711E-07
  7.43247311050477E+01   9.88093929038701E-13   5.95691720980729E-10  -3.76537722794368E-05   6.68889872656315E-14  -1.18672621171373E-07
  7.43793013187813E+01   9.66611246125834E-13   5.53459314008856E-10  -3.72073952761039E-05   6.51764667939033E-14  -1.16790144384265E-07
  7.44338715325148E+01   9.45591911956440E-13   5.12391066097587E-10  -3.67662200878873E-05   6.35077230746426E-14  -1.14937333109399E-07
  7.44884417462483E+01   9.25026018394770E-13   4.72461016437972E-10  -3.63301872962624E-05   6.18816388921563E-14  -1.13113723273264E-07
  7.45430119599818E+01   9.04903867217532E-13   4.33643730247210E-10  -3.58992381453115E-05   6.02971254931426E-14  -1.11318858002446E-07
  7.45975821737153E+01   8.85215965711400E-13   3.95914288677829E-10  -3.54733145345510E-05   5.87531218629270E-14  -1.09552287512965E-07
  7.46521523874488E+01   8.65953022361843E-13   3.59248278913656E-10  -3.50523590118352E-05   5.72485940200656E-14  -1.07813569001285E-07
  7.47067226011824E+01   8.47105942631403E-13   3.23621784449190E-10  -3.46363147663321E-05   5.57825343288508E-14  -1.06102266536983E-07
  7.47612928149159E+01   8.28665824825584E-13   2.89011375549084E-10  -3.42251256215739E-05   5.43539608292674E-14  -1.04417950957060E-07
  7.48158630286494E+01   8.10623956044568E-13   2.55394099884466E-10  -3.38187360285792E-05   5.29619165839554E-14  -1.02760199761848E-07
  7.48704332423829E+01   7.92971808218982E-13   2.22747473342923E-10  -3.34170910590471E-05   5.16054690417495E-14  -1.01128597012507E-07
  7.49250034561164E+01   7.75701034228003E-13   1.91049471009003E-10  -3.30201363986227E-05   5.02837094173753E-14  -9.95227332300846E-08
  7.49795736698499E+01   7.58803464098109E-13   1.60278518312145E-10  -3.26278183402327E-05   4.89957520868935E-14  -9.79422052961060E-08
  7.50341438835835E+01   7.42271101280813E-13   1.30413482339034E-10  -3.22400837774902E-05   4.77407339984921E-14  -9.63866163546830E-08
  7.50887140973170E+01   7.26096119007775E-13   1.01433663307373E-10  -3.18568801981698E-05   4.65178140982385E-14  -9.48555757161107E-08
  7.51432843110505E+01   7.10270856721681E-13   7.33187861981843E-11  -3.14781556777494E-05   4.53261727704118E-14  -9.33486987619348E-08
  7.51978545247840E+01   6.94787816581349E-13   4.60489925437508E-11  -3.11038588730207E-05   4.41650112920474E-14  -9.18656068514632E-08
  7.52524247385175E+01   6.79639660039534E-13   1.96048323683843E-11  -3.07339390157663E-05   4.30335513013315E-14  -9.04059272297041E-08
  7.53069949522510E+01   6.64819204491931E-13  -6.03274372074508E-12  -3.03683459065028E-05   4.19310342794964E-14  -8.89692929367058E-08
  7.53615651659845E+01   6.50319419995915E-13  -3.08823922954413E-11  -3.00070299082902E-05   4.08567210458737E-14  -8.75553427182794E-08
  7.54161353797181E+01   6.36133426057591E-13  -5.49623847236444E-11  -2.96499419406051E-05   3.98098912657719E-14  -8.61637209380818E-08
  7.54707055934516E+01   6.22254488485735E-13  -7.82906146445476E-11  -2.92970334732798E-05   3.87898429708534E-14  -8.47940774910404E-08
  7.55252758071851E+01   6.08676016311266E-13  -1.00884605304246E-10  -2.89482565205036E-05   3.77958920916948E-14  -8.34460677180975E-08
  7.55798460209186E+01   5.95391558770881E-13  -1.22761516754448E-10  -2.86035636348877E-05   3.68273720022196E-14  -8.21193523222556E-08
  7.56344162346521E+01   5.82394802353552E-13  -1.43938152916734E-10  -2.82629079015928E-05   3.58836330757057E-14  -8.08135972859037E-08
  7.56889864483856E+01   5.69679567908571E-13  -1.64430968514808E-10  -2.79262429325181E-05   3.49640422520708E-14  -7.95284737894052E-08
  7.57435566621191E+01   5.57239807813899E-13  -1.84256075877141E-10  -2.75935228605511E-05   3.40679826161519E-14  -7.82636581309280E-08
  7.57981268758527E+01   5.45069603203545E-13  -2.03429251612351E-10  -2.72647023338792E-05   3.31948529866998E-14  -7.70188316474995E-08
  7.58526970895862E+01   5.33163161252785E-13  -2.21965943159652E-10  -2.69397365103596E-05   3.23440675158163E-14  -7.57936806372660E-08
  7.59072673033197E+01   5.21514812520023E-13  -2.39881275216632E-10  -2.66185810519497E-05   3.15150552985699E-14  -7.45878962829399E-08
  7.59618375170532E+01   5.10119008344112E-13  -2.57190056046595E-10  -2.63011921191959E-05   3.07072599925315E-14  -7.34011745764161E-08
  7.60164077307867E+01   4.98970318296006E-13  -2.73906783667659E-10  -2.59875263657805E-05   2.99201394469792E-14  -7.22332162445399E-08
  7.60709779445202E+01   4.88063427683621E-13  -2.90045651925770E-10  -2.56775409331260E-05   2.91531653415259E-14  -7.10837266760094E-08
  7.61255481582537E+01   4.77393135108792E-13  -3.05620556453738E-10  -2.53711934450567E-05   2.84058228339318E-14  -6.99524158493948E-08
  7.61801183719873E+01   4.66954350075273E-13  -3.20645100518377E-10  -2.50684420025167E-05   2.76776102168682E-14  -6.88389982622585E-08
  7.62346885857208E+01   4.56742090646706E-13  -3.35132600757792E-10  -2.47692451783432E-05   2.69680385834052E-14  -6.77431928613578E-08
  7.62892587994543E+01   4.46751481153538E-13  -3.49096092810814E-10  -2.44735620120958E-05   2.62766315010036E-14  -6.66647229739163E-08
  7.63438290131878E+01   4.36977749947875E-13  -3.62548336840547E-10  -2.41813520049403E-05   2.56029246937933E-14  -6.56033162399448E-08
  7.63983992269213E+01   4.27416227205273E-13  -3.75501822953970E-10  -2.38925751145863E-05   2.49464657329290E-14  -6.45587045455991E-08
  7.64529694406548E+01   4.18062342772502E-13  -3.87968776519487E-10  -2.36071917502787E-05   2.43068137348182E-14  -6.35306239575561E-08
  7.65075396543884E+01   4.08911624060344E-13  -3.99961163384291E-10  -2.33251627678424E-05   2.36835390670217E-14  -6.25188146583944E-08
  7.65621098681219E+01   3.99959693980463E-13  -4.11490694993367E-10  -2.30464494647794E-05   2.30762230616319E-14  -6.15230208829648E-08
  7.66166800818554E+01   3.91202268925470E-13  -4.22568833411946E-10  -2.27710135754178E-05   2.24844577359391E-14  -6.05429908557331E-08
  7.66712502955889E+01   3.82635156791266E-13  -4.33206796253165E-10  -2.24988172661124E-05   2.19078455202006E-14  -5.95784767290838E-08
  7.67258205093224E+01   3.74254255040795E-13  -4.43415561512677E-10  -2.22298231304964E-05   2.13459989923334E-14  -5.86292345225675E-08
  7.67803907230559E+01   3.66055548808352E-13  -4.53205872311900E-10  -2.19639941847832E-05   2.07985406193532E-14  -5.76950240630792E-08
  7.68349609367895E+01   3.58035109043605E-13  -4.62588241551602E-10  -2.17012938631184E-05   2.02651025053897E-14  -5.67756089259531E-08
  7.68895311505230E+01   3.50189090694500E-13  -4.71572956477438E-10  -2.14416860129812E-05   1.97453261461107E-14  -5.58707563769592E-08
  7.69441013642565E+01   3.42513730928261E-13  -4.80170083159083E-10  -2.11851348906345E-05   1.92388621893927E-14  -5.49802373151895E-08
  7.69986715779900E+01   3.35005347389677E-13  -4.88389470884515E-10  -2.09316051566237E-05   1.87453702020793E-14  -5.41038262168193E-08
  7.70532417917235E+01   3.27660336495915E-13  -4.96240756471029E-10  -2.06810618713235E-05   1.82645184426720E-14  -5.32413010797301E-08
  7.71078120054570E+01   3.20475171767095E-13  -5.03733368494502E-10  -2.04334704905315E-05   1.77959836398047E-14  -5.23924433689821E-08
  7.71623822191905E+01   3.13446402191888E-13  -5.10876531438404E-10  -2.01887968611097E-05   1.73394507763531E-14  -5.15570379631226E-08
  7.72169524329241E+01   3.06570650627413E-13  -5.17679269764043E-10  -1.99470072166716E-05   1.68946128790368E-14  -5.07348731013179E-08
